dimension,num_prod,run,iters_to_NE,NE,converged
5,50,28,32,[ 0. 32.  0. 10.  8.],True
5,50,29,24,[ 0. 32.  0. 10.  8.],True
5,50,30,27,[ 0. 32.  0. 10.  8.],True
5,50,31,32,[ 0. 32.  0. 10.  8.],True
5,50,32,30,[ 0. 32.  0. 10.  8.],True
5,50,33,33,[ 0. 32.  0. 10.  8.],True
5,50,34,33,[ 0. 32.  0. 10.  8.],True
5,50,35,28,[ 0. 32.  0. 10.  8.],True
5,50,36,24,[ 0. 32.  0. 10.  8.],True
5,50,37,26,[ 0. 32.  0. 10.  8.],True
5,50,38,30,[ 0. 32.  0. 10.  8.],True
5,50,39,28,[ 0. 32.  0. 10.  8.],True
5,60,0,35,[ 0. 38.  0. 12. 10.],True
5,60,1,39,[ 0. 38.  0. 12. 10.],True
5,60,2,37,[ 0. 38.  0. 12. 10.],True
5,60,3,36,[ 0. 38.  0. 12. 10.],True
5,60,4,37,[ 0. 38.  0. 12. 10.],True
5,60,5,40,[ 0. 38.  0. 12. 10.],True
5,60,6,44,[ 0. 38.  0. 12. 10.],True
5,60,7,36,[ 0. 38.  0. 12. 10.],True
5,60,8,40,[ 0. 38.  0. 12. 10.],True
5,60,9,41,[ 0. 38.  0. 12. 10.],True
5,60,10,37,[ 0. 38.  0. 12. 10.],True
5,60,11,41,[ 0. 38.  0. 12. 10.],True
5,60,12,29,[ 0. 38.  0. 12. 10.],True
5,60,13,39,[ 0. 38.  0. 12. 10.],True
5,60,14,32,[ 0. 38.  0. 12. 10.],True
5,60,15,39,[ 0. 38.  0. 12. 10.],True
5,60,16,38,[ 0. 38.  0. 12. 10.],True
5,60,17,37,[ 0. 38.  0. 12. 10.],True
5,60,18,41,[ 0. 38.  0. 12. 10.],True
5,60,19,36,[ 0. 38.  0. 12. 10.],True
5,60,20,23,[ 0. 38.  0. 12. 10.],True
5,60,21,34,[ 0. 38.  0. 12. 10.],True
5,60,22,38,[ 0. 38.  0. 12. 10.],True
5,60,23,40,[ 0. 38.  0. 12. 10.],True
5,60,24,34,[ 0. 38.  0. 12. 10.],True
5,60,25,30,[ 0. 38.  0. 12. 10.],True
5,60,26,30,[ 0. 38.  0. 12. 10.],True
5,60,27,34,[ 0. 38.  0. 12. 10.],True
5,60,28,33,[ 0. 38.  0. 12. 10.],True
5,60,29,34,[ 0. 38.  0. 12. 10.],True
5,60,30,37,[ 0. 38.  0. 12. 10.],True
5,60,31,34,[ 0. 38.  0. 12. 10.],True
5,60,32,36,[ 0. 38.  0. 12. 10.],True
5,60,33,28,[ 0. 38.  0. 12. 10.],True
5,60,34,31,[ 0. 38.  0. 12. 10.],True
5,60,35,36,[ 0. 38.  0. 12. 10.],True
5,60,36,36,[ 0. 38.  0. 12. 10.],True
5,60,37,30,[ 0. 38.  0. 12. 10.],True
5,60,38,37,[ 0. 38.  0. 12. 10.],True
5,60,39,35,[ 0. 38.  0. 12. 10.],True
5,70,0,37,[ 0. 44.  0. 14. 12.],True
5,70,1,33,[ 0. 44.  0. 14. 12.],True
5,70,2,42,[ 0. 44.  0. 14. 12.],True
5,70,3,39,[ 0. 44.  0. 14. 12.],True
5,70,4,37,[ 0. 44.  0. 14. 12.],True
5,70,5,43,[ 0. 44.  0. 14. 12.],True
5,70,6,44,[ 0. 44.  0. 14. 12.],True
5,70,7,38,[ 0. 44.  0. 14. 12.],True
5,70,8,45,[ 0. 44.  0. 14. 12.],True
5,70,9,41,[ 0. 44.  0. 14. 12.],True
5,70,10,44,[ 0. 44.  0. 14. 12.],True
5,70,11,46,[ 0. 44.  0. 14. 12.],True
5,70,12,45,[ 0. 44.  0. 14. 12.],True
5,70,13,40,[ 0. 44.  0. 14. 12.],True
5,70,14,43,[ 0. 44.  0. 14. 12.],True
5,70,15,39,[ 0. 44.  0. 14. 12.],True
5,70,16,39,[ 0. 44.  0. 14. 12.],True
5,70,17,43,[ 0. 44.  0. 14. 12.],True
5,70,18,33,[ 0. 44.  0. 14. 12.],True
5,70,19,41,[ 0. 44.  0. 14. 12.],True
5,70,20,49,[ 0. 44.  0. 14. 12.],True
5,70,21,41,[ 0. 44.  0. 14. 12.],True
5,70,22,48,[ 0. 44.  0. 14. 12.],True
5,70,23,40,[ 0. 44.  0. 14. 12.],True
5,70,24,39,[ 0. 44.  0. 14. 12.],True
5,70,25,37,[ 0. 44.  0. 14. 12.],True
5,70,26,45,[ 0. 44.  0. 14. 12.],True
5,70,27,38,[ 0. 44.  0. 14. 12.],True
5,70,28,47,[ 0. 44.  0. 14. 12.],True
5,70,29,39,[ 0. 44.  0. 14. 12.],True
5,70,30,33,[ 0. 44.  0. 14. 12.],True
5,70,31,42,[ 0. 44.  0. 14. 12.],True
5,70,32,42,[ 0. 44.  0. 14. 12.],True
5,70,33,42,[ 0. 44.  0. 14. 12.],True
5,70,34,35,[ 0. 44.  0. 14. 12.],True
5,70,35,45,[ 0. 44.  0. 14. 12.],True
5,70,36,37,[ 0. 44.  0. 14. 12.],True
5,70,37,47,[ 0. 44.  0. 14. 12.],True
5,70,38,46,[ 0. 44.  0. 14. 12.],True
5,70,39,46,[ 0. 44.  0. 14. 12.],True
5,80,0,49,[ 0. 50.  0. 16. 14.],True
5,80,1,46,[ 0. 50.  0. 16. 14.],True
5,80,2,53,[ 0. 50.  0. 16. 14.],True
5,80,3,44,[ 0. 50.  0. 16. 14.],True
5,80,4,51,[ 0. 50.  0. 16. 14.],True
5,80,5,48,[ 0. 50.  0. 16. 14.],True
5,80,6,44,[ 0. 50.  0. 16. 14.],True
5,80,7,51,[ 0. 50.  0. 16. 14.],True
5,80,8,47,[ 0. 50.  0. 16. 14.],True
5,80,9,50,[ 0. 50.  0. 16. 14.],True
5,80,10,48,[ 0. 50.  0. 16. 14.],True
5,80,11,40,[ 0. 50.  0. 16. 14.],True
5,80,12,46,[ 0. 50.  0. 16. 14.],True
5,80,13,42,[ 0. 50.  0. 16. 14.],True
5,80,14,42,[ 0. 50.  0. 16. 14.],True
5,80,15,48,[ 0. 50.  0. 16. 14.],True
5,80,16,45,[ 0. 50.  0. 16. 14.],True
5,80,17,43,[ 0. 50.  0. 16. 14.],True
5,80,18,47,[ 0. 50.  0. 16. 14.],True
5,80,19,47,[ 0. 50.  0. 16. 14.],True
