dimension,num_prod,run,iters_to_NE,NE,converged
5,100,24,12,[19. 20. 20. 20. 21.],True
5,100,25,6,[19. 20. 20. 20. 21.],True
5,100,26,8,[19. 20. 20. 20. 21.],True
5,100,27,16,[19. 20. 20. 20. 21.],True
5,100,28,12,[19. 20. 20. 20. 21.],True
5,100,29,7,[19. 20. 20. 20. 21.],True
5,100,30,7,[19. 20. 20. 20. 21.],True
5,100,31,12,[19. 20. 20. 20. 21.],True
5,100,32,7,[19. 20. 20. 20. 21.],True
5,100,33,10,[19. 20. 20. 20. 21.],True
5,100,34,7,[19. 20. 20. 20. 21.],True
5,100,35,5,[19. 20. 20. 20. 21.],True
5,100,36,16,[19. 20. 20. 20. 21.],True
5,100,37,8,[19. 20. 20. 20. 21.],True
5,100,38,8,[19. 20. 20. 20. 21.],True
5,100,39,6,[19. 20. 20. 20. 21.],True
10,10,0,4,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],True
10,10,1,8,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],True
10,10,2,6,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],True
10,10,3,5,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],True
10,10,4,6,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],True
10,10,5,4,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],True
10,10,6,2,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],True
10,10,7,5,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],True
10,10,8,5,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],True
10,10,9,5,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],True
10,10,10,4,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],True
10,10,11,3,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],True
10,10,12,4,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],True
10,10,13,5,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],True
10,10,14,3,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],True
10,10,15,5,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],True
10,10,16,5,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],True
10,10,17,3,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],True
10,10,18,5,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],True
10,10,19,3,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],True
10,10,20,5,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],True
10,10,21,5,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],True
10,10,22,2,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],True
10,10,23,4,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],True
10,10,24,5,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],True
10,10,25,4,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],True
10,10,26,5,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],True
10,10,27,4,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],True
10,10,28,4,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],True
10,10,29,5,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],True
10,10,30,7,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],True
10,10,31,3,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],True
10,10,32,6,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],True
10,10,33,5,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],True
10,10,34,5,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],True
10,10,35,7,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],True
10,10,36,3,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],True
10,10,37,5,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],True
10,10,38,5,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],True
10,10,39,5,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],True
10,20,0,8,[2. 2. 2. 2. 1. 2. 2. 3. 2. 2.],True
10,20,1,9,[2. 2. 2. 2. 1. 2. 2. 3. 2. 2.],True
10,20,2,7,[2. 2. 2. 2. 1. 2. 2. 3. 2. 2.],True
10,20,3,11,[2. 2. 2. 2. 1. 2. 2. 3. 2. 2.],True
10,20,4,6,[2. 2. 2. 2. 1. 2. 2. 3. 2. 2.],True
10,20,5,9,[2. 2. 2. 2. 1. 2. 2. 3. 2. 2.],True
10,20,6,6,[2. 2. 2. 2. 1. 2. 2. 3. 2. 2.],True
10,20,7,6,[2. 2. 2. 2. 1. 2. 2. 3. 2. 2.],True
10,20,8,6,[2. 2. 2. 2. 1. 2. 2. 3. 2. 2.],True
10,20,9,7,[2. 2. 2. 2. 1. 2. 2. 3. 2. 2.],True
10,20,10,7,[2. 2. 2. 2. 1. 2. 2. 3. 2. 2.],True
10,20,11,6,[2. 2. 2. 2. 1. 2. 2. 3. 2. 2.],True
10,20,12,4,[2. 2. 2. 2. 1. 2. 2. 3. 2. 2.],True
10,20,13,5,[2. 2. 2. 2. 1. 2. 2. 3. 2. 2.],True
10,20,14,6,[2. 2. 2. 2. 1. 2. 2. 3. 2. 2.],True
10,20,15,5,[2. 2. 2. 2. 1. 2. 2. 3. 2. 2.],True
10,20,16,5,[2. 2. 2. 2. 1. 2. 2. 3. 2. 2.],True
10,20,17,5,[2. 2. 2. 2. 1. 2. 2. 3. 2. 2.],True
10,20,18,7,[2. 2. 2. 2. 1. 2. 2. 3. 2. 2.],True
10,20,19,8,[2. 2. 2. 2. 1. 2. 2. 3. 2. 2.],True
10,20,20,7,[2. 2. 2. 2. 1. 2. 2. 3. 2. 2.],True
10,20,21,6,[2. 2. 2. 2. 1. 2. 2. 3. 2. 2.],True
10,20,22,6,[2. 2. 2. 2. 1. 2. 2. 3. 2. 2.],True
10,20,23,6,[2. 2. 2. 2. 1. 2. 2. 3. 2. 2.],True
10,20,24,9,[2. 2. 2. 2. 1. 2. 2. 3. 2. 2.],True
