dimension,num_prod,run,iters_to_NE,NE,converged
5,50,4,31,[ 0. 31.  0. 11.  8.],True
5,50,5,29,[ 0. 31.  0. 11.  8.],True
5,50,6,31,[ 0. 31.  0. 11.  8.],True
5,50,7,33,[ 0. 31.  0. 11.  8.],True
5,50,8,28,[ 0. 31.  0. 11.  8.],True
5,50,9,27,[ 0. 31.  0. 11.  8.],True
5,50,10,33,[ 0. 31.  0. 11.  8.],True
5,50,11,31,[ 0. 31.  0. 11.  8.],True
5,50,12,28,[ 0. 31.  0. 11.  8.],True
5,50,13,33,[ 0. 31.  0. 11.  8.],True
5,50,14,30,[ 0. 31.  0. 11.  8.],True
5,50,15,30,[ 0. 31.  0. 11.  8.],True
5,50,16,27,[ 0. 31.  0. 11.  8.],True
5,50,17,30,[ 0. 31.  0. 11.  8.],True
5,50,18,27,[ 0. 31.  0. 11.  8.],True
5,50,19,28,[ 0. 31.  0. 11.  8.],True
5,50,20,28,[ 0. 31.  0. 11.  8.],True
5,50,21,29,[ 0. 31.  0. 11.  8.],True
5,50,22,31,[ 0. 31.  0. 11.  8.],True
5,50,23,24,[ 0. 31.  0. 11.  8.],True
5,50,24,32,[ 0. 31.  0. 11.  8.],True
5,50,25,29,[ 0. 31.  0. 11.  8.],True
5,50,26,23,[ 0. 31.  0. 11.  8.],True
5,50,27,31,[ 0. 31.  0. 11.  8.],True
5,50,28,36,[ 0. 31.  0. 11.  8.],True
5,50,29,32,[ 0. 31.  0. 11.  8.],True
5,50,30,26,[ 0. 31.  0. 11.  8.],True
5,50,31,22,[ 0. 31.  0. 11.  8.],True
5,50,32,26,[ 0. 31.  0. 11.  8.],True
5,50,33,29,[ 0. 31.  0. 11.  8.],True
5,50,34,17,[ 0. 31.  0. 11.  8.],True
5,50,35,34,[ 0. 31.  0. 11.  8.],True
5,50,36,27,[ 0. 31.  0. 11.  8.],True
5,50,37,32,[ 0. 31.  0. 11.  8.],True
5,50,38,29,[ 0. 31.  0. 11.  8.],True
5,50,39,32,[ 0. 31.  0. 11.  8.],True
5,60,0,31,[ 0. 37.  0. 13. 10.],True
5,60,1,31,[ 0. 37.  0. 13. 10.],True
5,60,2,38,[ 0. 37.  0. 13. 10.],True
5,60,3,31,[ 0. 37.  0. 13. 10.],True
5,60,4,37,[ 0. 37.  0. 13. 10.],True
5,60,5,34,[ 0. 37.  0. 13. 10.],True
5,60,6,28,[ 0. 37.  0. 13. 10.],True
5,60,7,33,[ 0. 37.  0. 13. 10.],True
5,60,8,32,[ 0. 37.  0. 13. 10.],True
5,60,9,33,[ 0. 37.  0. 13. 10.],True
5,60,10,33,[ 0. 37.  0. 13. 10.],True
5,60,11,27,[ 0. 37.  0. 13. 10.],True
5,60,12,31,[ 0. 37.  0. 13. 10.],True
5,60,13,34,[ 0. 37.  0. 13. 10.],True
5,60,14,30,[ 0. 37.  0. 13. 10.],True
5,60,15,37,[ 0. 37.  0. 13. 10.],True
5,60,16,34,[ 0. 37.  0. 13. 10.],True
5,60,17,29,[ 0. 37.  0. 13. 10.],True
5,60,18,37,[ 0. 37.  0. 13. 10.],True
5,60,19,37,[ 0. 37.  0. 13. 10.],True
