dimension,num_prod,run,iters_to_NE,NE
20,30,6,16,[0. 4. 2. 0. 3. 0. 1. 4. 2. 0. 2. 2. 4. 2. 1. 0. 0. 0. 3. 0.]
20,30,7,22,[0. 4. 2. 0. 3. 0. 1. 4. 2. 0. 2. 2. 4. 2. 1. 0. 0. 0. 3. 0.]
20,30,8,19,[0. 4. 2. 0. 3. 0. 1. 4. 2. 0. 2. 2. 4. 2. 1. 0. 0. 0. 3. 0.]
20,30,9,19,[0. 4. 2. 0. 3. 0. 1. 4. 2. 0. 2. 2. 4. 2. 1. 0. 0. 0. 3. 0.]
20,30,10,18,[0. 4. 2. 0. 3. 0. 1. 4. 2. 0. 2. 2. 4. 2. 1. 0. 0. 0. 3. 0.]
20,30,11,19,[0. 4. 2. 0. 3. 0. 1. 4. 2. 0. 2. 2. 4. 2. 1. 0. 0. 0. 3. 0.]
20,30,12,23,[0. 4. 2. 0. 3. 0. 1. 4. 2. 0. 2. 2. 4. 2. 1. 0. 0. 0. 3. 0.]
20,30,13,16,[0. 4. 2. 0. 3. 0. 1. 4. 2. 0. 2. 2. 4. 2. 1. 0. 0. 0. 3. 0.]
20,30,14,16,[0. 4. 2. 0. 3. 0. 1. 4. 2. 0. 2. 2. 4. 2. 1. 0. 0. 0. 3. 0.]
20,30,15,22,[0. 4. 2. 0. 3. 0. 1. 4. 2. 0. 2. 2. 4. 2. 1. 0. 0. 0. 3. 0.]
20,30,16,19,[0. 4. 2. 0. 3. 0. 1. 4. 2. 0. 2. 2. 4. 2. 1. 0. 0. 0. 3. 0.]
20,30,17,20,[0. 4. 2. 0. 3. 0. 1. 4. 2. 0. 2. 2. 4. 2. 1. 0. 0. 0. 3. 0.]
20,30,18,16,[0. 4. 2. 0. 3. 0. 1. 4. 2. 0. 2. 2. 4. 2. 1. 0. 0. 0. 3. 0.]
20,30,19,20,[0. 4. 2. 0. 3. 0. 1. 4. 2. 0. 2. 2. 4. 2. 1. 0. 0. 0. 3. 0.]
20,40,0,25,[0. 5. 2. 0. 4. 0. 2. 5. 3. 0. 2. 3. 6. 2. 2. 0. 0. 0. 4. 0.]
20,40,1,23,[0. 5. 2. 0. 4. 0. 2. 5. 3. 0. 2. 3. 6. 2. 2. 0. 0. 0. 4. 0.]
20,40,2,25,[0. 5. 2. 0. 4. 0. 2. 5. 3. 0. 2. 3. 6. 2. 2. 0. 0. 0. 4. 0.]
20,40,3,25,[0. 5. 2. 0. 4. 0. 2. 5. 3. 0. 2. 3. 6. 2. 2. 0. 0. 0. 4. 0.]
20,40,4,23,[0. 5. 2. 0. 4. 0. 2. 5. 3. 0. 2. 3. 6. 2. 2. 0. 0. 0. 4. 0.]
20,40,5,26,[0. 5. 2. 0. 4. 0. 2. 5. 3. 0. 2. 3. 6. 2. 2. 0. 0. 0. 4. 0.]
20,40,6,22,[0. 5. 2. 0. 4. 0. 2. 5. 3. 0. 2. 3. 6. 2. 2. 0. 0. 0. 4. 0.]
20,40,7,27,[0. 5. 2. 0. 4. 0. 2. 5. 3. 0. 2. 3. 6. 2. 2. 0. 0. 0. 4. 0.]
20,40,8,18,[0. 5. 2. 0. 4. 0. 2. 5. 3. 0. 2. 3. 6. 2. 2. 0. 0. 0. 4. 0.]
20,40,9,23,[0. 5. 2. 0. 4. 0. 2. 5. 3. 0. 2. 3. 6. 2. 2. 0. 0. 0. 4. 0.]
20,40,10,22,[0. 5. 2. 0. 4. 0. 2. 5. 3. 0. 2. 3. 6. 2. 2. 0. 0. 0. 4. 0.]
20,40,11,20,[0. 5. 2. 0. 4. 0. 2. 5. 3. 0. 2. 3. 6. 2. 2. 0. 0. 0. 4. 0.]
20,40,12,23,[0. 5. 2. 0. 4. 0. 2. 5. 3. 0. 2. 3. 6. 2. 2. 0. 0. 0. 4. 0.]
20,40,13,24,[0. 5. 2. 0. 4. 0. 2. 5. 3. 0. 2. 3. 6. 2. 2. 0. 0. 0. 4. 0.]
20,40,14,24,[0. 5. 2. 0. 4. 0. 2. 5. 3. 0. 2. 3. 6. 2. 2. 0. 0. 0. 4. 0.]
20,40,15,26,[0. 5. 2. 0. 4. 0. 2. 5. 3. 0. 2. 3. 6. 2. 2. 0. 0. 0. 4. 0.]
20,40,16,29,[0. 5. 2. 0. 4. 0. 2. 5. 3. 0. 2. 3. 6. 2. 2. 0. 0. 0. 4. 0.]
20,40,17,19,[0. 5. 2. 0. 4. 0. 2. 5. 3. 0. 2. 3. 6. 2. 2. 0. 0. 0. 4. 0.]
20,40,18,24,[0. 5. 2. 0. 4. 0. 2. 5. 3. 0. 2. 3. 6. 2. 2. 0. 0. 0. 4. 0.]
20,40,19,16,[0. 5. 2. 0. 4. 0. 2. 5. 3. 0. 2. 3. 6. 2. 2. 0. 0. 0. 4. 0.]
20,50,0,33,[0. 7. 3. 0. 5. 0. 2. 6. 3. 0. 3. 4. 7. 3. 2. 0. 0. 0. 5. 0.]
20,50,1,28,[0. 7. 3. 0. 5. 0. 2. 6. 3. 0. 3. 4. 7. 3. 2. 0. 0. 0. 5. 0.]
20,50,2,36,[0. 7. 3. 0. 5. 0. 2. 6. 3. 0. 3. 4. 7. 3. 2. 0. 0. 0. 5. 0.]
20,50,3,24,[0. 7. 3. 0. 5. 0. 2. 6. 3. 0. 3. 4. 7. 3. 2. 0. 0. 0. 5. 0.]
20,50,4,32,[0. 7. 3. 0. 5. 0. 2. 6. 3. 0. 3. 4. 7. 3. 2. 0. 0. 0. 5. 0.]
20,50,5,29,[0. 7. 3. 0. 5. 0. 2. 6. 3. 0. 3. 4. 7. 3. 2. 0. 0. 0. 5. 0.]
20,50,6,27,[0. 7. 3. 0. 5. 0. 2. 6. 3. 0. 3. 4. 7. 3. 2. 0. 0. 0. 5. 0.]
20,50,7,29,[0. 7. 3. 0. 5. 0. 2. 6. 3. 0. 3. 4. 7. 3. 2. 0. 0. 0. 5. 0.]
20,50,8,30,[0. 7. 3. 0. 5. 0. 2. 6. 3. 0. 3. 4. 7. 3. 2. 0. 0. 0. 5. 0.]
20,50,9,30,[0. 7. 3. 0. 5. 0. 2. 6. 3. 0. 3. 4. 7. 3. 2. 0. 0. 0. 5. 0.]
20,50,10,30,[0. 7. 3. 0. 5. 0. 2. 6. 3. 0. 3. 4. 7. 3. 2. 0. 0. 0. 5. 0.]
20,50,11,27,[0. 7. 3. 0. 5. 0. 2. 6. 3. 0. 3. 4. 7. 3. 2. 0. 0. 0. 5. 0.]
20,50,12,27,[0. 7. 3. 0. 5. 0. 2. 6. 3. 0. 3. 4. 7. 3. 2. 0. 0. 0. 5. 0.]
20,50,13,28,[0. 7. 3. 0. 5. 0. 2. 6. 3. 0. 3. 4. 7. 3. 2. 0. 0. 0. 5. 0.]
20,50,14,28,[0. 7. 3. 0. 5. 0. 2. 6. 3. 0. 3. 4. 7. 3. 2. 0. 0. 0. 5. 0.]
20,50,15,29,[0. 7. 3. 0. 5. 0. 2. 6. 3. 0. 3. 4. 7. 3. 2. 0. 0. 0. 5. 0.]
20,50,16,29,[0. 7. 3. 0. 5. 0. 2. 6. 3. 0. 3. 4. 7. 3. 2. 0. 0. 0. 5. 0.]
20,50,17,31,[0. 7. 3. 0. 5. 0. 2. 6. 3. 0. 3. 4. 7. 3. 2. 0. 0. 0. 5. 0.]
20,50,18,31,[0. 7. 3. 0. 5. 0. 2. 6. 3. 0. 3. 4. 7. 3. 2. 0. 0. 0. 5. 0.]
20,50,19,30,[0. 7. 3. 0. 5. 0. 2. 6. 3. 0. 3. 4. 7. 3. 2. 0. 0. 0. 5. 0.]
20,60,0,45,[0. 8. 3. 0. 6. 0. 2. 8. 4. 0. 4. 5. 8. 3. 2. 0. 0. 0. 7. 0.]
20,60,1,32,[0. 8. 3. 0. 6. 0. 2. 8. 4. 0. 4. 5. 8. 3. 2. 0. 0. 0. 7. 0.]
20,60,2,34,[0. 8. 3. 0. 6. 0. 2. 8. 4. 0. 4. 5. 8. 3. 2. 0. 0. 0. 7. 0.]
20,60,3,39,[0. 8. 3. 0. 6. 0. 2. 8. 4. 0. 4. 5. 8. 3. 2. 0. 0. 0. 7. 0.]
20,60,4,43,[0. 8. 3. 0. 6. 0. 2. 8. 4. 0. 4. 5. 8. 3. 2. 0. 0. 0. 7. 0.]
20,60,5,36,[0. 8. 3. 0. 6. 0. 2. 8. 4. 0. 4. 5. 8. 3. 2. 0. 0. 0. 7. 0.]
20,60,6,36,[0. 8. 3. 0. 6. 0. 2. 8. 4. 0. 4. 5. 8. 3. 2. 0. 0. 0. 7. 0.]
20,60,7,41,[0. 8. 3. 0. 6. 0. 2. 8. 4. 0. 4. 5. 8. 3. 2. 0. 0. 0. 7. 0.]
20,60,8,29,[0. 8. 3. 0. 6. 0. 2. 8. 4. 0. 4. 5. 8. 3. 2. 0. 0. 0. 7. 0.]
20,60,9,41,[0. 8. 3. 0. 6. 0. 2. 8. 4. 0. 4. 5. 8. 3. 2. 0. 0. 0. 7. 0.]
20,60,10,45,[0. 8. 3. 0. 6. 0. 2. 8. 4. 0. 4. 5. 8. 3. 2. 0. 0. 0. 7. 0.]
20,60,11,33,[0. 8. 3. 0. 6. 0. 2. 8. 4. 0. 4. 5. 8. 3. 2. 0. 0. 0. 7. 0.]
20,60,12,32,[0. 8. 3. 0. 6. 0. 2. 8. 4. 0. 4. 5. 8. 3. 2. 0. 0. 0. 7. 0.]
20,60,13,38,[0. 8. 3. 0. 6. 0. 2. 8. 4. 0. 4. 5. 8. 3. 2. 0. 0. 0. 7. 0.]
20,60,14,38,[0. 8. 3. 0. 6. 0. 2. 8. 4. 0. 4. 5. 8. 3. 2. 0. 0. 0. 7. 0.]
20,60,15,37,[0. 8. 3. 0. 6. 0. 2. 8. 4. 0. 4. 5. 8. 3. 2. 0. 0. 0. 7. 0.]
20,60,16,36,[0. 8. 3. 0. 6. 0. 2. 8. 4. 0. 4. 5. 8. 3. 2. 0. 0. 0. 7. 0.]
20,60,17,39,[0. 8. 3. 0. 6. 0. 2. 8. 4. 0. 4. 5. 8. 3. 2. 0. 0. 0. 7. 0.]
20,60,18,41,[0. 8. 3. 0. 6. 0. 2. 8. 4. 0. 4. 5. 8. 3. 2. 0. 0. 0. 7. 0.]
20,60,19,35,[0. 8. 3. 0. 6. 0. 2. 8. 4. 0. 4. 5. 8. 3. 2. 0. 0. 0. 7. 0.]
20,70,0,38,"[ 0. 10.  4.  0.  7.  0.  3.  9.  4.  0.  4.  6.  9.  4.  2.  0.  0.  0.
  8.  0.]"
20,70,1,48,"[ 0. 10.  4.  0.  7.  0.  3.  9.  4.  0.  4.  6.  9.  4.  2.  0.  0.  0.
  8.  0.]"
20,70,2,44,"[ 0. 10.  4.  0.  7.  0.  3.  9.  4.  0.  4.  6.  9.  4.  2.  0.  0.  0.
  8.  0.]"
20,70,3,36,"[ 0. 10.  4.  0.  7.  0.  3.  9.  4.  0.  4.  6.  9.  4.  2.  0.  0.  0.
  8.  0.]"
20,70,4,41,"[ 0. 10.  4.  0.  7.  0.  3.  9.  4.  0.  4.  6.  9.  4.  2.  0.  0.  0.
  8.  0.]"
20,70,5,38,"[ 0. 10.  4.  0.  7.  0.  3.  9.  4.  0.  4.  6.  9.  4.  2.  0.  0.  0.
  8.  0.]"
20,70,6,39,"[ 0. 10.  4.  0.  7.  0.  3.  9.  4.  0.  4.  6.  9.  4.  2.  0.  0.  0.
  8.  0.]"
20,70,7,50,"[ 0. 10.  4.  0.  7.  0.  3.  9.  4.  0.  4.  6.  9.  4.  2.  0.  0.  0.
  8.  0.]"
20,70,8,42,"[ 0. 10.  4.  0.  7.  0.  3.  9.  4.  0.  4.  6.  9.  4.  2.  0.  0.  0.
  8.  0.]"
20,70,9,38,"[ 0. 10.  4.  0.  7.  0.  3.  9.  4.  0.  4.  6.  9.  4.  2.  0.  0.  0.
  8.  0.]"
20,70,10,42,"[ 0. 10.  4.  0.  7.  0.  3.  9.  4.  0.  4.  6.  9.  4.  2.  0.  0.  0.
  8.  0.]"
20,70,11,45,"[ 0. 10.  4.  0.  7.  0.  3.  9.  4.  0.  4.  6.  9.  4.  2.  0.  0.  0.
  8.  0.]"
20,70,12,43,"[ 0. 10.  4.  0.  7.  0.  3.  9.  4.  0.  4.  6.  9.  4.  2.  0.  0.  0.
  8.  0.]"
20,70,13,39,"[ 0. 10.  4.  0.  7.  0.  3.  9.  4.  0.  4.  6.  9.  4.  2.  0.  0.  0.
  8.  0.]"
20,70,14,40,"[ 0. 10.  4.  0.  7.  0.  3.  9.  4.  0.  4.  6.  9.  4.  2.  0.  0.  0.
  8.  0.]"
20,70,15,41,"[ 0. 10.  4.  0.  7.  0.  3.  9.  4.  0.  4.  6.  9.  4.  2.  0.  0.  0.
  8.  0.]"
20,70,16,43,"[ 0. 10.  4.  0.  7.  0.  3.  9.  4.  0.  4.  6.  9.  4.  2.  0.  0.  0.
  8.  0.]"
20,70,17,40,"[ 0. 10.  4.  0.  7.  0.  3.  9.  4.  0.  4.  6.  9.  4.  2.  0.  0.  0.
  8.  0.]"
20,70,18,37,"[ 0. 10.  4.  0.  7.  0.  3.  9.  4.  0.  4.  6.  9.  4.  2.  0.  0.  0.
  8.  0.]"
20,70,19,40,"[ 0. 10.  4.  0.  7.  0.  3.  9.  4.  0.  4.  6.  9.  4.  2.  0.  0.  0.
  8.  0.]"
20,80,0,50,"[ 0. 11.  4.  0.  8.  0.  3. 10.  5.  0.  5.  6. 11.  5.  3.  0.  0.  0.
  9.  0.]"
20,80,1,50,"[ 0. 11.  4.  0.  8.  0.  3. 10.  5.  0.  5.  6. 11.  5.  3.  0.  0.  0.
  9.  0.]"
20,80,2,53,"[ 0. 11.  4.  0.  8.  0.  3. 10.  5.  0.  5.  6. 11.  5.  3.  0.  0.  0.
  9.  0.]"
20,80,3,41,"[ 0. 11.  4.  0.  8.  0.  3. 10.  5.  0.  5.  6. 11.  5.  3.  0.  0.  0.
  9.  0.]"
20,80,4,44,"[ 0. 11.  4.  0.  8.  0.  3. 10.  5.  0.  5.  6. 11.  5.  3.  0.  0.  0.
  9.  0.]"
20,80,5,54,"[ 0. 11.  4.  0.  8.  0.  3. 10.  5.  0.  5.  6. 11.  5.  3.  0.  0.  0.
  9.  0.]"
20,80,6,40,"[ 0. 11.  4.  0.  8.  0.  3. 10.  5.  0.  5.  6. 11.  5.  3.  0.  0.  0.
  9.  0.]"
20,80,7,48,"[ 0. 11.  4.  0.  8.  0.  3. 10.  5.  0.  5.  6. 11.  5.  3.  0.  0.  0.
  9.  0.]"
20,80,8,43,"[ 0. 11.  4.  0.  8.  0.  3. 10.  5.  0.  5.  6. 11.  5.  3.  0.  0.  0.
  9.  0.]"
20,80,9,50,"[ 0. 11.  4.  0.  8.  0.  3. 10.  5.  0.  5.  6. 11.  5.  3.  0.  0.  0.
  9.  0.]"
20,80,10,42,"[ 0. 11.  4.  0.  8.  0.  3. 10.  5.  0.  5.  6. 11.  5.  3.  0.  0.  0.
  9.  0.]"
20,80,11,48,"[ 0. 11.  4.  0.  8.  0.  3. 10.  5.  0.  5.  6. 11.  5.  3.  0.  0.  0.
  9.  0.]"
20,80,12,55,"[ 0. 11.  4.  0.  8.  0.  3. 10.  5.  0.  5.  6. 11.  5.  3.  0.  0.  0.
  9.  0.]"
20,80,13,48,"[ 0. 11.  4.  0.  8.  0.  3. 10.  5.  0.  5.  6. 11.  5.  3.  0.  0.  0.
  9.  0.]"
20,80,14,50,"[ 0. 11.  4.  0.  8.  0.  3. 10.  5.  0.  5.  6. 11.  5.  3.  0.  0.  0.
  9.  0.]"
20,80,15,46,"[ 0. 11.  4.  0.  8.  0.  3. 10.  5.  0.  5.  6. 11.  5.  3.  0.  0.  0.
  9.  0.]"
20,80,16,47,"[ 0. 11.  4.  0.  8.  0.  3. 10.  5.  0.  5.  6. 11.  5.  3.  0.  0.  0.
  9.  0.]"
20,80,17,44,"[ 0. 11.  4.  0.  8.  0.  3. 10.  5.  0.  5.  6. 11.  5.  3.  0.  0.  0.
  9.  0.]"
20,80,18,46,"[ 0. 11.  4.  0.  8.  0.  3. 10.  5.  0.  5.  6. 11.  5.  3.  0.  0.  0.
  9.  0.]"
20,80,19,49,"[ 0. 11.  4.  0.  8.  0.  3. 10.  5.  0.  5.  6. 11.  5.  3.  0.  0.  0.
  9.  0.]"
20,90,0,46,"[ 0. 12.  5.  0.  9.  0.  4. 11.  6.  0.  5.  8. 12.  5.  3.  0.  0.  0.
 10.  0.]"
20,90,1,44,"[ 0. 12.  5.  0.  9.  0.  4. 11.  6.  0.  5.  8. 12.  5.  3.  0.  0.  0.
 10.  0.]"
20,90,2,41,"[ 0. 12.  5.  0.  9.  0.  4. 11.  6.  0.  5.  8. 12.  5.  3.  0.  0.  0.
 10.  0.]"
20,90,3,57,"[ 0. 12.  5.  0.  9.  0.  4. 11.  6.  0.  5.  8. 12.  5.  3.  0.  0.  0.
 10.  0.]"
20,90,4,47,"[ 0. 12.  5.  0.  9.  0.  4. 11.  6.  0.  5.  8. 12.  5.  3.  0.  0.  0.
 10.  0.]"
20,90,5,53,"[ 0. 12.  5.  0.  9.  0.  4. 11.  6.  0.  5.  8. 12.  5.  3.  0.  0.  0.
 10.  0.]"
20,90,6,43,"[ 0. 12.  5.  0.  9.  0.  4. 11.  6.  0.  5.  8. 12.  5.  3.  0.  0.  0.
 10.  0.]"
20,90,7,41,"[ 0. 12.  5.  0.  9.  0.  4. 11.  6.  0.  5.  8. 12.  5.  3.  0.  0.  0.
 10.  0.]"
20,90,8,53,"[ 0. 12.  5.  0.  9.  0.  4. 11.  6.  0.  5.  8. 12.  5.  3.  0.  0.  0.
 10.  0.]"
20,90,9,54,"[ 0. 12.  5.  0.  9.  0.  4. 11.  6.  0.  5.  8. 12.  5.  3.  0.  0.  0.
 10.  0.]"
20,90,10,45,"[ 0. 12.  5.  0.  9.  0.  4. 11.  6.  0.  5.  8. 12.  5.  3.  0.  0.  0.
 10.  0.]"
20,90,11,51,"[ 0. 12.  5.  0.  9.  0.  4. 11.  6.  0.  5.  8. 12.  5.  3.  0.  0.  0.
 10.  0.]"
20,90,12,48,"[ 0. 12.  5.  0.  9.  0.  4. 11.  6.  0.  5.  8. 12.  5.  3.  0.  0.  0.
 10.  0.]"
20,90,13,60,"[ 0. 12.  5.  0.  9.  0.  4. 11.  6.  0.  5.  8. 12.  5.  3.  0.  0.  0.
 10.  0.]"
20,90,14,49,"[ 0. 12.  5.  0.  9.  0.  4. 11.  6.  0.  5.  8. 12.  5.  3.  0.  0.  0.
 10.  0.]"
20,90,15,47,"[ 0. 12.  5.  0.  9.  0.  4. 11.  6.  0.  5.  8. 12.  5.  3.  0.  0.  0.
 10.  0.]"
20,90,16,50,"[ 0. 12.  5.  0.  9.  0.  4. 11.  6.  0.  5.  8. 12.  5.  3.  0.  0.  0.
 10.  0.]"
20,90,17,49,"[ 0. 12.  5.  0.  9.  0.  4. 11.  6.  0.  5.  8. 12.  5.  3.  0.  0.  0.
 10.  0.]"
20,90,18,51,"[ 0. 12.  5.  0.  9.  0.  4. 11.  6.  0.  5.  8. 12.  5.  3.  0.  0.  0.
 10.  0.]"
20,90,19,53,"[ 0. 12.  5.  0.  9.  0.  4. 11.  6.  0.  5.  8. 12.  5.  3.  0.  0.  0.
 10.  0.]"
20,100,0,56,"[ 0. 13.  5.  0. 10.  0.  4. 13.  6.  0.  6.  8. 14.  6.  4.  0.  0.  0.
 11.  0.]"
20,100,1,65,"[ 0. 13.  5.  0. 10.  0.  4. 13.  6.  0.  6.  8. 14.  6.  4.  0.  0.  0.
 11.  0.]"
20,100,2,57,"[ 0. 13.  5.  0. 10.  0.  4. 13.  6.  0.  6.  8. 14.  6.  4.  0.  0.  0.
 11.  0.]"
20,100,3,60,"[ 0. 13.  5.  0. 10.  0.  4. 13.  6.  0.  6.  8. 14.  6.  4.  0.  0.  0.
 11.  0.]"
20,100,4,61,"[ 0. 13.  5.  0. 10.  0.  4. 13.  6.  0.  6.  8. 14.  6.  4.  0.  0.  0.
 11.  0.]"
20,100,5,60,"[ 0. 13.  5.  0. 10.  0.  4. 13.  6.  0.  6.  8. 14.  6.  4.  0.  0.  0.
 11.  0.]"
20,100,6,66,"[ 0. 13.  5.  0. 10.  0.  4. 13.  6.  0.  6.  8. 14.  6.  4.  0.  0.  0.
 11.  0.]"
20,100,7,56,"[ 0. 13.  5.  0. 10.  0.  4. 13.  6.  0.  6.  8. 14.  6.  4.  0.  0.  0.
 11.  0.]"
20,100,8,59,"[ 0. 13.  5.  0. 10.  0.  4. 13.  6.  0.  6.  8. 14.  6.  4.  0.  0.  0.
 11.  0.]"
20,100,9,65,"[ 0. 13.  5.  0. 10.  0.  4. 13.  6.  0.  6.  8. 14.  6.  4.  0.  0.  0.
 11.  0.]"
20,100,10,62,"[ 0. 13.  5.  0. 10.  0.  4. 13.  6.  0.  6.  8. 14.  6.  4.  0.  0.  0.
 11.  0.]"
20,100,11,50,"[ 0. 13.  5.  0. 10.  0.  4. 13.  6.  0.  6.  8. 14.  6.  4.  0.  0.  0.
 11.  0.]"
20,100,12,59,"[ 0. 13.  5.  0. 10.  0.  4. 13.  6.  0.  6.  8. 14.  6.  4.  0.  0.  0.
 11.  0.]"
20,100,13,61,"[ 0. 13.  5.  0. 10.  0.  4. 13.  6.  0.  6.  8. 14.  6.  4.  0.  0.  0.
 11.  0.]"
20,100,14,54,"[ 0. 13.  5.  0. 10.  0.  4. 13.  6.  0.  6.  8. 14.  6.  4.  0.  0.  0.
 11.  0.]"
20,100,15,56,"[ 0. 13.  5.  0. 10.  0.  4. 13.  6.  0.  6.  8. 14.  6.  4.  0.  0.  0.
 11.  0.]"
20,100,16,58,"[ 0. 13.  5.  0. 10.  0.  4. 13.  6.  0.  6.  8. 14.  6.  4.  0.  0.  0.
 11.  0.]"
20,100,17,56,"[ 0. 13.  5.  0. 10.  0.  4. 13.  6.  0.  6.  8. 14.  6.  4.  0.  0.  0.
 11.  0.]"
20,100,18,63,"[ 0. 13.  5.  0. 10.  0.  4. 13.  6.  0.  6.  8. 14.  6.  4.  0.  0.  0.
 11.  0.]"
20,100,19,64,"[ 0. 13.  5.  0. 10.  0.  4. 13.  6.  0.  6.  8. 14.  6.  4.  0.  0.  0.
 11.  0.]"
