dimension,num_prod,run,iters_to_NE,NE,converged
15,40,2,14,[2. 4. 3. 3. 2. 3. 3. 3. 3. 2. 3. 2. 3. 2. 2.],True
15,40,3,9,[2. 4. 3. 3. 2. 3. 3. 3. 3. 2. 3. 2. 3. 2. 2.],True
15,40,4,11,[2. 4. 3. 3. 2. 3. 3. 3. 3. 2. 3. 2. 3. 2. 2.],True
15,40,5,11,[2. 4. 3. 3. 2. 3. 3. 3. 3. 2. 3. 2. 3. 2. 2.],True
15,40,6,13,[2. 4. 3. 3. 2. 3. 3. 3. 3. 2. 3. 2. 3. 2. 2.],True
15,40,7,19,[2. 4. 3. 3. 2. 3. 3. 3. 3. 2. 3. 2. 3. 2. 2.],True
15,40,8,12,[2. 4. 3. 3. 2. 3. 3. 3. 3. 2. 3. 2. 3. 2. 2.],True
15,40,9,14,[2. 4. 3. 3. 2. 3. 3. 3. 3. 2. 3. 2. 3. 2. 2.],True
15,40,10,14,[2. 4. 3. 3. 2. 3. 3. 3. 3. 2. 3. 2. 3. 2. 2.],True
15,40,11,14,[2. 4. 3. 3. 2. 3. 3. 3. 3. 2. 3. 2. 3. 2. 2.],True
15,40,12,15,[2. 4. 3. 3. 2. 3. 3. 3. 3. 2. 3. 2. 3. 2. 2.],True
15,40,13,9,[2. 4. 3. 3. 2. 3. 3. 3. 3. 2. 3. 2. 3. 2. 2.],True
15,40,14,12,[2. 4. 3. 3. 2. 3. 3. 3. 3. 2. 3. 2. 3. 2. 2.],True
15,40,15,18,[2. 4. 3. 3. 2. 3. 3. 3. 3. 2. 3. 2. 3. 2. 2.],True
15,40,16,13,[2. 4. 3. 3. 2. 3. 3. 3. 3. 2. 3. 2. 3. 2. 2.],True
15,40,17,11,[2. 4. 3. 3. 2. 3. 3. 3. 3. 2. 3. 2. 3. 2. 2.],True
15,40,18,14,[2. 4. 3. 3. 2. 3. 3. 3. 3. 2. 3. 2. 3. 2. 2.],True
15,40,19,14,[2. 4. 3. 3. 2. 3. 3. 3. 3. 2. 3. 2. 3. 2. 2.],True
15,40,20,13,[2. 4. 3. 3. 2. 3. 3. 3. 3. 2. 3. 2. 3. 2. 2.],True
15,40,21,15,[2. 4. 3. 3. 2. 3. 3. 3. 3. 2. 3. 2. 3. 2. 2.],True
15,40,22,18,[2. 4. 3. 3. 2. 3. 3. 3. 3. 2. 3. 2. 3. 2. 2.],True
15,40,23,13,[2. 4. 3. 3. 2. 3. 3. 3. 3. 2. 3. 2. 3. 2. 2.],True
15,40,24,14,[2. 4. 3. 3. 2. 3. 3. 3. 3. 2. 3. 2. 3. 2. 2.],True
15,40,25,13,[2. 4. 3. 3. 2. 3. 3. 3. 3. 2. 3. 2. 3. 2. 2.],True
15,40,26,11,[2. 4. 3. 3. 2. 3. 3. 3. 3. 2. 3. 2. 3. 2. 2.],True
15,40,27,16,[2. 4. 3. 3. 2. 3. 3. 3. 3. 2. 3. 2. 3. 2. 2.],True
15,40,28,10,[2. 4. 3. 3. 2. 3. 3. 3. 3. 2. 3. 2. 3. 2. 2.],True
15,40,29,15,[2. 4. 3. 3. 2. 3. 3. 3. 3. 2. 3. 2. 3. 2. 2.],True
15,40,30,15,[2. 4. 3. 3. 2. 3. 3. 3. 3. 2. 3. 2. 3. 2. 2.],True
15,40,31,14,[2. 4. 3. 3. 2. 3. 3. 3. 3. 2. 3. 2. 3. 2. 2.],True
15,40,32,12,[2. 4. 3. 3. 2. 3. 3. 3. 3. 2. 3. 2. 3. 2. 2.],True
15,40,33,13,[2. 4. 3. 3. 2. 3. 3. 3. 3. 2. 3. 2. 3. 2. 2.],True
15,40,34,13,[2. 4. 3. 3. 2. 3. 3. 3. 3. 2. 3. 2. 3. 2. 2.],True
15,40,35,13,[2. 4. 3. 3. 2. 3. 3. 3. 3. 2. 3. 2. 3. 2. 2.],True
15,40,36,11,[2. 4. 3. 3. 2. 3. 3. 3. 3. 2. 3. 2. 3. 2. 2.],True
15,40,37,13,[2. 4. 3. 3. 2. 3. 3. 3. 3. 2. 3. 2. 3. 2. 2.],True
15,40,38,13,[2. 4. 3. 3. 2. 3. 3. 3. 3. 2. 3. 2. 3. 2. 2.],True
