dimension,num_prod,run,iters_to_NE,NE,converged
10,10,4,7,[0. 1. 1. 1. 0. 0. 2. 2. 2. 1.],True
10,10,5,5,[0. 1. 1. 1. 0. 0. 2. 2. 2. 1.],True
10,10,6,7,[0. 1. 1. 1. 0. 0. 2. 2. 2. 1.],True
10,10,7,5,[0. 1. 1. 1. 0. 0. 2. 2. 2. 1.],True
10,10,8,8,[0. 1. 1. 1. 0. 0. 2. 2. 2. 1.],True
10,10,9,8,[0. 1. 1. 1. 0. 0. 2. 2. 2. 1.],True
10,10,10,5,[0. 1. 1. 1. 0. 0. 2. 2. 2. 1.],True
10,10,11,6,[0. 1. 1. 1. 0. 0. 2. 2. 2. 1.],True
10,10,12,6,[0. 1. 1. 1. 0. 0. 2. 2. 2. 1.],True
10,10,13,8,[0. 1. 1. 1. 0. 0. 2. 2. 2. 1.],True
10,10,14,5,[0. 1. 1. 1. 0. 0. 2. 2. 2. 1.],True
10,10,15,8,[0. 1. 1. 1. 0. 0. 2. 2. 2. 1.],True
10,10,16,8,[0. 1. 1. 1. 0. 0. 2. 2. 2. 1.],True
10,10,17,5,[0. 1. 1. 1. 0. 0. 2. 2. 2. 1.],True
10,10,18,7,[0. 1. 1. 1. 0. 0. 2. 2. 2. 1.],True
10,10,19,5,[0. 1. 1. 1. 0. 0. 2. 2. 2. 1.],True
10,10,20,6,[0. 1. 1. 1. 0. 0. 2. 2. 2. 1.],True
10,10,21,4,[0. 1. 1. 1. 0. 0. 2. 2. 2. 1.],True
10,10,22,6,[0. 1. 1. 1. 0. 0. 2. 2. 2. 1.],True
10,10,23,8,[0. 1. 1. 1. 0. 0. 2. 2. 2. 1.],True
10,10,24,8,[0. 1. 1. 1. 0. 0. 2. 2. 2. 1.],True
10,10,25,8,[0. 1. 1. 1. 0. 0. 2. 2. 2. 1.],True
10,10,26,7,[0. 1. 1. 1. 0. 0. 2. 2. 2. 1.],True
10,10,27,6,[0. 1. 1. 1. 0. 0. 2. 2. 2. 1.],True
10,10,28,9,[0. 1. 1. 1. 0. 0. 2. 2. 2. 1.],True
10,10,29,7,[0. 1. 1. 1. 0. 0. 2. 2. 2. 1.],True
10,10,30,6,[0. 1. 1. 1. 0. 0. 2. 2. 2. 1.],True
10,10,31,6,[0. 1. 1. 1. 0. 0. 2. 2. 2. 1.],True
10,10,32,6,[0. 1. 1. 1. 0. 0. 2. 2. 2. 1.],True
10,10,33,7,[0. 1. 1. 1. 0. 0. 2. 2. 2. 1.],True
10,10,34,5,[0. 1. 1. 1. 0. 0. 2. 2. 2. 1.],True
10,10,35,6,[0. 1. 1. 1. 0. 0. 2. 2. 2. 1.],True
10,10,36,6,[0. 1. 1. 1. 0. 0. 2. 2. 2. 1.],True
10,10,37,7,[0. 1. 1. 1. 0. 0. 2. 2. 2. 1.],True
10,10,38,6,[0. 1. 1. 1. 0. 0. 2. 2. 2. 1.],True
10,10,39,7,[0. 1. 1. 1. 0. 0. 2. 2. 2. 1.],True
10,20,0,12,[0. 2. 2. 1. 0. 0. 4. 4. 4. 3.],True
10,20,1,13,[0. 2. 2. 1. 0. 0. 4. 4. 4. 3.],True
10,20,2,9,[0. 2. 2. 1. 0. 0. 4. 4. 4. 3.],True
10,20,3,17,[0. 2. 2. 1. 0. 0. 4. 4. 4. 3.],True
10,20,4,8,[0. 2. 2. 1. 0. 0. 4. 4. 4. 3.],True
10,20,5,11,[0. 2. 2. 1. 0. 0. 4. 4. 4. 3.],True
10,20,6,13,[0. 2. 2. 1. 0. 0. 4. 4. 4. 3.],True
10,20,7,9,[0. 2. 2. 1. 0. 0. 4. 4. 4. 3.],True
10,20,8,13,[0. 2. 2. 1. 0. 0. 4. 4. 4. 3.],True
10,20,9,11,[0. 2. 2. 1. 0. 0. 4. 4. 4. 3.],True
10,20,10,8,[0. 2. 2. 1. 0. 0. 4. 4. 4. 3.],True
10,20,11,12,[0. 2. 2. 1. 0. 0. 4. 4. 4. 3.],True
10,20,12,13,[0. 2. 2. 1. 0. 0. 4. 4. 4. 3.],True
10,20,13,12,[0. 2. 2. 1. 0. 0. 4. 4. 4. 3.],True
10,20,14,8,[0. 2. 2. 1. 0. 0. 4. 4. 4. 3.],True
10,20,15,9,[0. 2. 2. 1. 0. 0. 4. 4. 4. 3.],True
10,20,16,9,[0. 2. 2. 1. 0. 0. 4. 4. 4. 3.],True
10,20,17,12,[0. 2. 2. 1. 0. 0. 4. 4. 4. 3.],True
10,20,18,11,[0. 2. 2. 1. 0. 0. 4. 4. 4. 3.],True
10,20,19,11,[0. 2. 2. 1. 0. 0. 4. 4. 4. 3.],True
10,20,20,11,[0. 2. 2. 1. 0. 0. 4. 4. 4. 3.],True
10,20,21,10,[0. 2. 2. 1. 0. 0. 4. 4. 4. 3.],True
10,20,22,9,[0. 2. 2. 1. 0. 0. 4. 4. 4. 3.],True
10,20,23,14,[0. 2. 2. 1. 0. 0. 4. 4. 4. 3.],True
10,20,24,12,[0. 2. 2. 1. 0. 0. 4. 4. 4. 3.],True
10,20,25,12,[0. 2. 2. 1. 0. 0. 4. 4. 4. 3.],True
10,20,26,11,[0. 2. 2. 1. 0. 0. 4. 4. 4. 3.],True
10,20,27,7,[0. 2. 2. 1. 0. 0. 4. 4. 4. 3.],True
10,20,28,11,[0. 2. 2. 1. 0. 0. 4. 4. 4. 3.],True
10,20,29,10,[0. 2. 2. 1. 0. 0. 4. 4. 4. 3.],True
10,20,30,12,[0. 2. 2. 1. 0. 0. 4. 4. 4. 3.],True
10,20,31,12,[0. 2. 2. 1. 0. 0. 4. 4. 4. 3.],True
10,20,32,12,[0. 2. 2. 1. 0. 0. 4. 4. 4. 3.],True
10,20,33,8,[0. 2. 2. 1. 0. 0. 4. 4. 4. 3.],True
10,20,34,10,[0. 2. 2. 1. 0. 0. 4. 4. 4. 3.],True
10,20,35,9,[0. 2. 2. 1. 0. 0. 4. 4. 4. 3.],True
10,20,36,8,[0. 2. 2. 1. 0. 0. 4. 4. 4. 3.],True
10,20,37,15,[0. 2. 2. 1. 0. 0. 4. 4. 4. 3.],True
10,20,38,8,[0. 2. 2. 1. 0. 0. 4. 4. 4. 3.],True
10,20,39,13,[0. 2. 2. 1. 0. 0. 4. 4. 4. 3.],True
