dimension,num_prod,run,iters_to_NE,NE
10,20,37,18,[ 0. 18.  0.  0.  2.  0.  0.  0.  0.  0.]
10,20,38,18,[ 0. 18.  0.  0.  2.  0.  0.  0.  0.  0.]
10,20,39,19,[ 0. 18.  0.  0.  2.  0.  0.  0.  0.  0.]
10,30,0,28,[ 0. 27.  0.  0.  3.  0.  0.  0.  0.  0.]
10,30,1,22,[ 0. 27.  0.  0.  3.  0.  0.  0.  0.  0.]
10,30,2,27,[ 0. 27.  0.  0.  3.  0.  0.  0.  0.  0.]
10,30,3,26,[ 0. 27.  0.  0.  3.  0.  0.  0.  0.  0.]
10,30,4,29,[ 0. 27.  0.  0.  3.  0.  0.  0.  0.  0.]
10,30,5,29,[ 0. 27.  0.  0.  3.  0.  0.  0.  0.  0.]
10,30,6,29,[ 0. 27.  0.  0.  3.  0.  0.  0.  0.  0.]
10,30,7,27,[ 0. 27.  0.  0.  3.  0.  0.  0.  0.  0.]
10,30,8,24,[ 0. 27.  0.  0.  3.  0.  0.  0.  0.  0.]
10,30,9,25,[ 0. 27.  0.  0.  3.  0.  0.  0.  0.  0.]
10,30,10,29,[ 0. 27.  0.  0.  3.  0.  0.  0.  0.  0.]
10,30,11,25,[ 0. 27.  0.  0.  3.  0.  0.  0.  0.  0.]
10,30,12,27,[ 0. 27.  0.  0.  3.  0.  0.  0.  0.  0.]
10,30,13,26,[ 0. 27.  0.  0.  3.  0.  0.  0.  0.  0.]
10,30,14,28,[ 0. 27.  0.  0.  3.  0.  0.  0.  0.  0.]
10,30,15,24,[ 0. 27.  0.  0.  3.  0.  0.  0.  0.  0.]
10,30,16,25,[ 0. 27.  0.  0.  3.  0.  0.  0.  0.  0.]
10,30,17,26,[ 0. 27.  0.  0.  3.  0.  0.  0.  0.  0.]
10,30,18,27,[ 0. 27.  0.  0.  3.  0.  0.  0.  0.  0.]
10,30,19,25,[ 0. 27.  0.  0.  3.  0.  0.  0.  0.  0.]
10,30,20,29,[ 0. 27.  0.  0.  3.  0.  0.  0.  0.  0.]
10,30,21,25,[ 0. 27.  0.  0.  3.  0.  0.  0.  0.  0.]
10,30,22,28,[ 0. 27.  0.  0.  3.  0.  0.  0.  0.  0.]
10,30,23,24,[ 0. 27.  0.  0.  3.  0.  0.  0.  0.  0.]
10,30,24,24,[ 0. 27.  0.  0.  3.  0.  0.  0.  0.  0.]
10,30,25,29,[ 0. 27.  0.  0.  3.  0.  0.  0.  0.  0.]
10,30,26,27,[ 0. 27.  0.  0.  3.  0.  0.  0.  0.  0.]
10,30,27,24,[ 0. 27.  0.  0.  3.  0.  0.  0.  0.  0.]
10,30,28,28,[ 0. 27.  0.  0.  3.  0.  0.  0.  0.  0.]
10,30,29,26,[ 0. 27.  0.  0.  3.  0.  0.  0.  0.  0.]
10,30,30,26,[ 0. 27.  0.  0.  3.  0.  0.  0.  0.  0.]
10,30,31,25,[ 0. 27.  0.  0.  3.  0.  0.  0.  0.  0.]
10,30,32,28,[ 0. 27.  0.  0.  3.  0.  0.  0.  0.  0.]
10,30,33,28,[ 0. 27.  0.  0.  3.  0.  0.  0.  0.  0.]
10,30,34,26,[ 0. 27.  0.  0.  3.  0.  0.  0.  0.  0.]
10,30,35,26,[ 0. 27.  0.  0.  3.  0.  0.  0.  0.  0.]
10,30,36,27,[ 0. 27.  0.  0.  3.  0.  0.  0.  0.  0.]
10,30,37,28,[ 0. 27.  0.  0.  3.  0.  0.  0.  0.  0.]
10,30,38,27,[ 0. 27.  0.  0.  3.  0.  0.  0.  0.  0.]
10,30,39,25,[ 0. 27.  0.  0.  3.  0.  0.  0.  0.  0.]
10,40,0,35,[ 0. 36.  0.  0.  4.  0.  0.  0.  0.  0.]
10,40,1,34,[ 0. 36.  0.  0.  4.  0.  0.  0.  0.  0.]
10,40,2,35,[ 0. 36.  0.  0.  4.  0.  0.  0.  0.  0.]
10,40,3,37,[ 0. 36.  0.  0.  4.  0.  0.  0.  0.  0.]
10,40,4,33,[ 0. 36.  0.  0.  4.  0.  0.  0.  0.  0.]
10,40,5,34,[ 0. 36.  0.  0.  4.  0.  0.  0.  0.  0.]
10,40,6,34,[ 0. 36.  0.  0.  4.  0.  0.  0.  0.  0.]
10,40,7,36,[ 0. 36.  0.  0.  4.  0.  0.  0.  0.  0.]
10,40,8,37,[ 0. 36.  0.  0.  4.  0.  0.  0.  0.  0.]
10,40,9,36,[ 0. 36.  0.  0.  4.  0.  0.  0.  0.  0.]
10,40,10,36,[ 0. 36.  0.  0.  4.  0.  0.  0.  0.  0.]
10,40,11,29,[ 0. 36.  0.  0.  4.  0.  0.  0.  0.  0.]
10,40,12,34,[ 0. 36.  0.  0.  4.  0.  0.  0.  0.  0.]
10,40,13,33,[ 0. 36.  0.  0.  4.  0.  0.  0.  0.  0.]
10,40,14,32,[ 0. 36.  0.  0.  4.  0.  0.  0.  0.  0.]
10,40,15,36,[ 0. 36.  0.  0.  4.  0.  0.  0.  0.  0.]
10,40,16,38,[ 0. 36.  0.  0.  4.  0.  0.  0.  0.  0.]
10,40,17,36,[ 0. 36.  0.  0.  4.  0.  0.  0.  0.  0.]
10,40,18,37,[ 0. 36.  0.  0.  4.  0.  0.  0.  0.  0.]
10,40,19,34,[ 0. 36.  0.  0.  4.  0.  0.  0.  0.  0.]
10,40,20,38,[ 0. 36.  0.  0.  4.  0.  0.  0.  0.  0.]
10,40,21,34,[ 0. 36.  0.  0.  4.  0.  0.  0.  0.  0.]
10,40,22,37,[ 0. 36.  0.  0.  4.  0.  0.  0.  0.  0.]
10,40,23,35,[ 0. 36.  0.  0.  4.  0.  0.  0.  0.  0.]
10,40,24,32,[ 0. 36.  0.  0.  4.  0.  0.  0.  0.  0.]
10,40,25,38,[ 0. 36.  0.  0.  4.  0.  0.  0.  0.  0.]
10,40,26,32,[ 0. 36.  0.  0.  4.  0.  0.  0.  0.  0.]
10,40,27,39,[ 0. 36.  0.  0.  4.  0.  0.  0.  0.  0.]
10,40,28,36,[ 0. 36.  0.  0.  4.  0.  0.  0.  0.  0.]
10,40,29,38,[ 0. 36.  0.  0.  4.  0.  0.  0.  0.  0.]
10,40,30,37,[ 0. 36.  0.  0.  4.  0.  0.  0.  0.  0.]
10,40,31,37,[ 0. 36.  0.  0.  4.  0.  0.  0.  0.  0.]
10,40,32,37,[ 0. 36.  0.  0.  4.  0.  0.  0.  0.  0.]
10,40,33,37,[ 0. 36.  0.  0.  4.  0.  0.  0.  0.  0.]
10,40,34,37,[ 0. 36.  0.  0.  4.  0.  0.  0.  0.  0.]
10,40,35,32,[ 0. 36.  0.  0.  4.  0.  0.  0.  0.  0.]
10,40,36,38,[ 0. 36.  0.  0.  4.  0.  0.  0.  0.  0.]
10,40,37,36,[ 0. 36.  0.  0.  4.  0.  0.  0.  0.  0.]
10,40,38,35,[ 0. 36.  0.  0.  4.  0.  0.  0.  0.  0.]
10,40,39,33,[ 0. 36.  0.  0.  4.  0.  0.  0.  0.  0.]
10,50,0,46,[ 0. 46.  0.  0.  4.  0.  0.  0.  0.  0.]
10,50,1,44,[ 0. 46.  0.  0.  4.  0.  0.  0.  0.  0.]
10,50,2,46,[ 0. 46.  0.  0.  4.  0.  0.  0.  0.  0.]
10,50,3,48,[ 0. 46.  0.  0.  4.  0.  0.  0.  0.  0.]
10,50,4,43,[ 0. 46.  0.  0.  4.  0.  0.  0.  0.  0.]
10,50,5,42,[ 0. 46.  0.  0.  4.  0.  0.  0.  0.  0.]
10,50,6,42,[ 0. 46.  0.  0.  4.  0.  0.  0.  0.  0.]
10,50,7,46,[ 0. 46.  0.  0.  4.  0.  0.  0.  0.  0.]
10,50,8,43,[ 0. 46.  0.  0.  4.  0.  0.  0.  0.  0.]
10,50,9,47,[ 0. 46.  0.  0.  4.  0.  0.  0.  0.  0.]
10,50,10,40,[ 0. 46.  0.  0.  4.  0.  0.  0.  0.  0.]
10,50,11,41,[ 0. 46.  0.  0.  4.  0.  0.  0.  0.  0.]
10,50,12,43,[ 0. 46.  0.  0.  4.  0.  0.  0.  0.  0.]
10,50,13,46,[ 0. 46.  0.  0.  4.  0.  0.  0.  0.  0.]
10,50,14,47,[ 0. 46.  0.  0.  4.  0.  0.  0.  0.  0.]
10,50,15,44,[ 0. 46.  0.  0.  4.  0.  0.  0.  0.  0.]
10,50,16,46,[ 0. 46.  0.  0.  4.  0.  0.  0.  0.  0.]
10,50,17,46,[ 0. 46.  0.  0.  4.  0.  0.  0.  0.  0.]
10,50,18,48,[ 0. 46.  0.  0.  4.  0.  0.  0.  0.  0.]
10,50,19,43,[ 0. 46.  0.  0.  4.  0.  0.  0.  0.  0.]
10,50,20,46,[ 0. 46.  0.  0.  4.  0.  0.  0.  0.  0.]
10,50,21,42,[ 0. 46.  0.  0.  4.  0.  0.  0.  0.  0.]
10,50,22,41,[ 0. 46.  0.  0.  4.  0.  0.  0.  0.  0.]
10,50,23,43,[ 0. 46.  0.  0.  4.  0.  0.  0.  0.  0.]
10,50,24,44,[ 0. 46.  0.  0.  4.  0.  0.  0.  0.  0.]
10,50,25,43,[ 0. 46.  0.  0.  4.  0.  0.  0.  0.  0.]
10,50,26,44,[ 0. 46.  0.  0.  4.  0.  0.  0.  0.  0.]
10,50,27,47,[ 0. 46.  0.  0.  4.  0.  0.  0.  0.  0.]
10,50,28,44,[ 0. 46.  0.  0.  4.  0.  0.  0.  0.  0.]
10,50,29,43,[ 0. 46.  0.  0.  4.  0.  0.  0.  0.  0.]
10,50,30,43,[ 0. 46.  0.  0.  4.  0.  0.  0.  0.  0.]
10,50,31,44,[ 0. 46.  0.  0.  4.  0.  0.  0.  0.  0.]
10,50,32,48,[ 0. 46.  0.  0.  4.  0.  0.  0.  0.  0.]
10,50,33,41,[ 0. 46.  0.  0.  4.  0.  0.  0.  0.  0.]
10,50,34,44,[ 0. 46.  0.  0.  4.  0.  0.  0.  0.  0.]
10,50,35,47,[ 0. 46.  0.  0.  4.  0.  0.  0.  0.  0.]
10,50,36,39,[ 0. 46.  0.  0.  4.  0.  0.  0.  0.  0.]
10,50,37,44,[ 0. 46.  0.  0.  4.  0.  0.  0.  0.  0.]
10,50,38,38,[ 0. 46.  0.  0.  4.  0.  0.  0.  0.  0.]
10,50,39,46,[ 0. 46.  0.  0.  4.  0.  0.  0.  0.  0.]
10,60,0,50,[ 0. 55.  0.  0.  5.  0.  0.  0.  0.  0.]
10,60,1,54,[ 0. 55.  0.  0.  5.  0.  0.  0.  0.  0.]
10,60,2,54,[ 0. 55.  0.  0.  5.  0.  0.  0.  0.  0.]
10,60,3,55,[ 0. 55.  0.  0.  5.  0.  0.  0.  0.  0.]
10,60,4,54,[ 0. 55.  0.  0.  5.  0.  0.  0.  0.  0.]
10,60,5,56,[ 0. 55.  0.  0.  5.  0.  0.  0.  0.  0.]
10,60,6,51,[ 0. 55.  0.  0.  5.  0.  0.  0.  0.  0.]
10,60,7,56,[ 0. 55.  0.  0.  5.  0.  0.  0.  0.  0.]
10,60,8,56,[ 0. 55.  0.  0.  5.  0.  0.  0.  0.  0.]
10,60,9,54,[ 0. 55.  0.  0.  5.  0.  0.  0.  0.  0.]
10,60,10,56,[ 0. 55.  0.  0.  5.  0.  0.  0.  0.  0.]
10,60,11,54,[ 0. 55.  0.  0.  5.  0.  0.  0.  0.  0.]
10,60,12,50,[ 0. 55.  0.  0.  5.  0.  0.  0.  0.  0.]
10,60,13,51,[ 0. 55.  0.  0.  5.  0.  0.  0.  0.  0.]
10,60,14,56,[ 0. 55.  0.  0.  5.  0.  0.  0.  0.  0.]
10,60,15,53,[ 0. 55.  0.  0.  5.  0.  0.  0.  0.  0.]
10,60,16,51,[ 0. 55.  0.  0.  5.  0.  0.  0.  0.  0.]
10,60,17,46,[ 0. 55.  0.  0.  5.  0.  0.  0.  0.  0.]
10,60,18,52,[ 0. 55.  0.  0.  5.  0.  0.  0.  0.  0.]
10,60,19,54,[ 0. 55.  0.  0.  5.  0.  0.  0.  0.  0.]
10,60,20,52,[ 0. 55.  0.  0.  5.  0.  0.  0.  0.  0.]
10,60,21,54,[ 0. 55.  0.  0.  5.  0.  0.  0.  0.  0.]
10,60,22,58,[ 0. 55.  0.  0.  5.  0.  0.  0.  0.  0.]
10,60,23,55,[ 0. 55.  0.  0.  5.  0.  0.  0.  0.  0.]
10,60,24,53,[ 0. 55.  0.  0.  5.  0.  0.  0.  0.  0.]
10,60,25,55,[ 0. 55.  0.  0.  5.  0.  0.  0.  0.  0.]
10,60,26,51,[ 0. 55.  0.  0.  5.  0.  0.  0.  0.  0.]
10,60,27,51,[ 0. 55.  0.  0.  5.  0.  0.  0.  0.  0.]
10,60,28,55,[ 0. 55.  0.  0.  5.  0.  0.  0.  0.  0.]
10,60,29,50,[ 0. 55.  0.  0.  5.  0.  0.  0.  0.  0.]
10,60,30,46,[ 0. 55.  0.  0.  5.  0.  0.  0.  0.  0.]
10,60,31,52,[ 0. 55.  0.  0.  5.  0.  0.  0.  0.  0.]
10,60,32,52,[ 0. 55.  0.  0.  5.  0.  0.  0.  0.  0.]
10,60,33,48,[ 0. 55.  0.  0.  5.  0.  0.  0.  0.  0.]
10,60,34,52,[ 0. 55.  0.  0.  5.  0.  0.  0.  0.  0.]
10,60,35,53,[ 0. 55.  0.  0.  5.  0.  0.  0.  0.  0.]
10,60,36,51,[ 0. 55.  0.  0.  5.  0.  0.  0.  0.  0.]
10,60,37,52,[ 0. 55.  0.  0.  5.  0.  0.  0.  0.  0.]
10,60,38,54,[ 0. 55.  0.  0.  5.  0.  0.  0.  0.  0.]
10,60,39,54,[ 0. 55.  0.  0.  5.  0.  0.  0.  0.  0.]
10,70,0,59,[ 0. 64.  0.  0.  6.  0.  0.  0.  0.  0.]
10,70,1,65,[ 0. 64.  0.  0.  6.  0.  0.  0.  0.  0.]
10,70,2,65,[ 0. 64.  0.  0.  6.  0.  0.  0.  0.  0.]
10,70,3,58,[ 0. 64.  0.  0.  6.  0.  0.  0.  0.  0.]
10,70,4,60,[ 0. 64.  0.  0.  6.  0.  0.  0.  0.  0.]
10,70,5,62,[ 0. 64.  0.  0.  6.  0.  0.  0.  0.  0.]
10,70,6,62,[ 0. 64.  0.  0.  6.  0.  0.  0.  0.  0.]
10,70,7,60,[ 0. 64.  0.  0.  6.  0.  0.  0.  0.  0.]
10,70,8,63,[ 0. 64.  0.  0.  6.  0.  0.  0.  0.  0.]
10,70,9,64,[ 0. 64.  0.  0.  6.  0.  0.  0.  0.  0.]
10,70,10,64,[ 0. 64.  0.  0.  6.  0.  0.  0.  0.  0.]
10,70,11,59,[ 0. 64.  0.  0.  6.  0.  0.  0.  0.  0.]
10,70,12,60,[ 0. 64.  0.  0.  6.  0.  0.  0.  0.  0.]
10,70,13,62,[ 0. 64.  0.  0.  6.  0.  0.  0.  0.  0.]
10,70,14,63,[ 0. 64.  0.  0.  6.  0.  0.  0.  0.  0.]
10,70,15,60,[ 0. 64.  0.  0.  6.  0.  0.  0.  0.  0.]
10,70,16,61,[ 0. 64.  0.  0.  6.  0.  0.  0.  0.  0.]
10,70,17,64,[ 0. 64.  0.  0.  6.  0.  0.  0.  0.  0.]
10,70,18,64,[ 0. 64.  0.  0.  6.  0.  0.  0.  0.  0.]
10,70,19,64,[ 0. 64.  0.  0.  6.  0.  0.  0.  0.  0.]
10,70,20,65,[ 0. 64.  0.  0.  6.  0.  0.  0.  0.  0.]
10,70,21,62,[ 0. 64.  0.  0.  6.  0.  0.  0.  0.  0.]
10,70,22,62,[ 0. 64.  0.  0.  6.  0.  0.  0.  0.  0.]
10,70,23,58,[ 0. 64.  0.  0.  6.  0.  0.  0.  0.  0.]
10,70,24,62,[ 0. 64.  0.  0.  6.  0.  0.  0.  0.  0.]
10,70,25,63,[ 0. 64.  0.  0.  6.  0.  0.  0.  0.  0.]
10,70,26,60,[ 0. 64.  0.  0.  6.  0.  0.  0.  0.  0.]
10,70,27,64,[ 0. 64.  0.  0.  6.  0.  0.  0.  0.  0.]
10,70,28,63,[ 0. 64.  0.  0.  6.  0.  0.  0.  0.  0.]
10,70,29,55,[ 0. 64.  0.  0.  6.  0.  0.  0.  0.  0.]
10,70,30,60,[ 0. 64.  0.  0.  6.  0.  0.  0.  0.  0.]
10,70,31,62,[ 0. 64.  0.  0.  6.  0.  0.  0.  0.  0.]
10,70,32,62,[ 0. 64.  0.  0.  6.  0.  0.  0.  0.  0.]
10,70,33,61,[ 0. 64.  0.  0.  6.  0.  0.  0.  0.  0.]
10,70,34,63,[ 0. 64.  0.  0.  6.  0.  0.  0.  0.  0.]
10,70,35,64,[ 0. 64.  0.  0.  6.  0.  0.  0.  0.  0.]
10,70,36,64,[ 0. 64.  0.  0.  6.  0.  0.  0.  0.  0.]
10,70,37,61,[ 0. 64.  0.  0.  6.  0.  0.  0.  0.  0.]
10,70,38,61,[ 0. 64.  0.  0.  6.  0.  0.  0.  0.  0.]
10,70,39,61,[ 0. 64.  0.  0.  6.  0.  0.  0.  0.  0.]
10,80,0,71,[ 0. 73.  0.  0.  7.  0.  0.  0.  0.  0.]
10,80,1,71,[ 0. 73.  0.  0.  7.  0.  0.  0.  0.  0.]
10,80,2,71,[ 0. 73.  0.  0.  7.  0.  0.  0.  0.  0.]
10,80,3,75,[ 0. 73.  0.  0.  7.  0.  0.  0.  0.  0.]
10,80,4,74,[ 0. 73.  0.  0.  7.  0.  0.  0.  0.  0.]
10,80,5,71,[ 0. 73.  0.  0.  7.  0.  0.  0.  0.  0.]
10,80,6,70,[ 0. 73.  0.  0.  7.  0.  0.  0.  0.  0.]
10,80,7,66,[ 0. 73.  0.  0.  7.  0.  0.  0.  0.  0.]
10,80,8,69,[ 0. 73.  0.  0.  7.  0.  0.  0.  0.  0.]
10,80,9,67,[ 0. 73.  0.  0.  7.  0.  0.  0.  0.  0.]
10,80,10,66,[ 0. 73.  0.  0.  7.  0.  0.  0.  0.  0.]
10,80,11,72,[ 0. 73.  0.  0.  7.  0.  0.  0.  0.  0.]
10,80,12,70,[ 0. 73.  0.  0.  7.  0.  0.  0.  0.  0.]
10,80,13,65,[ 0. 73.  0.  0.  7.  0.  0.  0.  0.  0.]
10,80,14,68,[ 0. 73.  0.  0.  7.  0.  0.  0.  0.  0.]
10,80,15,67,[ 0. 73.  0.  0.  7.  0.  0.  0.  0.  0.]
10,80,16,68,[ 0. 73.  0.  0.  7.  0.  0.  0.  0.  0.]
10,80,17,69,[ 0. 73.  0.  0.  7.  0.  0.  0.  0.  0.]
10,80,18,71,[ 0. 73.  0.  0.  7.  0.  0.  0.  0.  0.]
10,80,19,73,[ 0. 73.  0.  0.  7.  0.  0.  0.  0.  0.]
10,80,20,75,[ 0. 73.  0.  0.  7.  0.  0.  0.  0.  0.]
10,80,21,67,[ 0. 73.  0.  0.  7.  0.  0.  0.  0.  0.]
10,80,22,72,[ 0. 73.  0.  0.  7.  0.  0.  0.  0.  0.]
10,80,23,72,[ 0. 73.  0.  0.  7.  0.  0.  0.  0.  0.]
10,80,24,72,[ 0. 73.  0.  0.  7.  0.  0.  0.  0.  0.]
10,80,25,69,[ 0. 73.  0.  0.  7.  0.  0.  0.  0.  0.]
10,80,26,71,[ 0. 73.  0.  0.  7.  0.  0.  0.  0.  0.]
10,80,27,69,[ 0. 73.  0.  0.  7.  0.  0.  0.  0.  0.]
10,80,28,74,[ 0. 73.  0.  0.  7.  0.  0.  0.  0.  0.]
10,80,29,73,[ 0. 73.  0.  0.  7.  0.  0.  0.  0.  0.]
10,80,30,74,[ 0. 73.  0.  0.  7.  0.  0.  0.  0.  0.]
10,80,31,72,[ 0. 73.  0.  0.  7.  0.  0.  0.  0.  0.]
10,80,32,64,[ 0. 73.  0.  0.  7.  0.  0.  0.  0.  0.]
10,80,33,73,[ 0. 73.  0.  0.  7.  0.  0.  0.  0.  0.]
10,80,34,68,[ 0. 73.  0.  0.  7.  0.  0.  0.  0.  0.]
10,80,35,69,[ 0. 73.  0.  0.  7.  0.  0.  0.  0.  0.]
10,80,36,68,[ 0. 73.  0.  0.  7.  0.  0.  0.  0.  0.]
10,80,37,70,[ 0. 73.  0.  0.  7.  0.  0.  0.  0.  0.]
10,80,38,77,[ 0. 73.  0.  0.  7.  0.  0.  0.  0.  0.]
10,80,39,75,[ 0. 73.  0.  0.  7.  0.  0.  0.  0.  0.]
10,90,0,79,[ 0. 82.  0.  0.  8.  0.  0.  0.  0.  0.]
10,90,1,79,[ 0. 82.  0.  0.  8.  0.  0.  0.  0.  0.]
10,90,2,80,[ 0. 82.  0.  0.  8.  0.  0.  0.  0.  0.]
10,90,3,79,[ 0. 82.  0.  0.  8.  0.  0.  0.  0.  0.]
10,90,4,80,[ 0. 82.  0.  0.  8.  0.  0.  0.  0.  0.]
10,90,5,82,[ 0. 82.  0.  0.  8.  0.  0.  0.  0.  0.]
10,90,6,81,[ 0. 82.  0.  0.  8.  0.  0.  0.  0.  0.]
10,90,7,81,[ 0. 82.  0.  0.  8.  0.  0.  0.  0.  0.]
10,90,8,82,[ 0. 82.  0.  0.  8.  0.  0.  0.  0.  0.]
10,90,9,80,[ 0. 82.  0.  0.  8.  0.  0.  0.  0.  0.]
10,90,10,85,[ 0. 82.  0.  0.  8.  0.  0.  0.  0.  0.]
10,90,11,79,[ 0. 82.  0.  0.  8.  0.  0.  0.  0.  0.]
10,90,12,77,[ 0. 82.  0.  0.  8.  0.  0.  0.  0.  0.]
10,90,13,76,[ 0. 82.  0.  0.  8.  0.  0.  0.  0.  0.]
10,90,14,80,[ 0. 82.  0.  0.  8.  0.  0.  0.  0.  0.]
10,90,15,78,[ 0. 82.  0.  0.  8.  0.  0.  0.  0.  0.]
10,90,16,76,[ 0. 82.  0.  0.  8.  0.  0.  0.  0.  0.]
10,90,17,82,[ 0. 82.  0.  0.  8.  0.  0.  0.  0.  0.]
10,90,18,77,[ 0. 82.  0.  0.  8.  0.  0.  0.  0.  0.]
10,90,19,77,[ 0. 82.  0.  0.  8.  0.  0.  0.  0.  0.]
10,90,20,81,[ 0. 82.  0.  0.  8.  0.  0.  0.  0.  0.]
10,90,21,73,[ 0. 82.  0.  0.  8.  0.  0.  0.  0.  0.]
10,90,22,71,[ 0. 82.  0.  0.  8.  0.  0.  0.  0.  0.]
10,90,23,78,[ 0. 82.  0.  0.  8.  0.  0.  0.  0.  0.]
10,90,24,79,[ 0. 82.  0.  0.  8.  0.  0.  0.  0.  0.]
10,90,25,80,[ 0. 82.  0.  0.  8.  0.  0.  0.  0.  0.]
10,90,26,82,[ 0. 82.  0.  0.  8.  0.  0.  0.  0.  0.]
10,90,27,75,[ 0. 82.  0.  0.  8.  0.  0.  0.  0.  0.]
10,90,28,80,[ 0. 82.  0.  0.  8.  0.  0.  0.  0.  0.]
10,90,29,81,[ 0. 82.  0.  0.  8.  0.  0.  0.  0.  0.]
10,90,30,82,[ 0. 82.  0.  0.  8.  0.  0.  0.  0.  0.]
10,90,31,76,[ 0. 82.  0.  0.  8.  0.  0.  0.  0.  0.]
10,90,32,83,[ 0. 82.  0.  0.  8.  0.  0.  0.  0.  0.]
10,90,33,76,[ 0. 82.  0.  0.  8.  0.  0.  0.  0.  0.]
10,90,34,79,[ 0. 82.  0.  0.  8.  0.  0.  0.  0.  0.]
10,90,35,83,[ 0. 82.  0.  0.  8.  0.  0.  0.  0.  0.]
10,90,36,76,[ 0. 82.  0.  0.  8.  0.  0.  0.  0.  0.]
10,90,37,78,[ 0. 82.  0.  0.  8.  0.  0.  0.  0.  0.]
10,90,38,81,[ 0. 82.  0.  0.  8.  0.  0.  0.  0.  0.]
10,90,39,76,[ 0. 82.  0.  0.  8.  0.  0.  0.  0.  0.]
10,100,0,90,[ 0. 91.  0.  0.  9.  0.  0.  0.  0.  0.]
10,100,1,88,[ 0. 91.  0.  0.  9.  0.  0.  0.  0.  0.]
10,100,2,89,[ 0. 91.  0.  0.  9.  0.  0.  0.  0.  0.]
10,100,3,87,[ 0. 91.  0.  0.  9.  0.  0.  0.  0.  0.]
10,100,4,87,[ 0. 91.  0.  0.  9.  0.  0.  0.  0.  0.]
10,100,5,83,[ 0. 91.  0.  0.  9.  0.  0.  0.  0.  0.]
10,100,6,84,[ 0. 91.  0.  0.  9.  0.  0.  0.  0.  0.]
10,100,7,90,[ 0. 91.  0.  0.  9.  0.  0.  0.  0.  0.]
10,100,8,86,[ 0. 91.  0.  0.  9.  0.  0.  0.  0.  0.]
10,100,9,89,[ 0. 91.  0.  0.  9.  0.  0.  0.  0.  0.]
10,100,10,84,[ 0. 91.  0.  0.  9.  0.  0.  0.  0.  0.]
10,100,11,89,[ 0. 91.  0.  0.  9.  0.  0.  0.  0.  0.]
10,100,12,88,[ 0. 91.  0.  0.  9.  0.  0.  0.  0.  0.]
10,100,13,86,[ 0. 91.  0.  0.  9.  0.  0.  0.  0.  0.]
10,100,14,91,[ 0. 91.  0.  0.  9.  0.  0.  0.  0.  0.]
10,100,15,85,[ 0. 91.  0.  0.  9.  0.  0.  0.  0.  0.]
10,100,16,91,[ 0. 91.  0.  0.  9.  0.  0.  0.  0.  0.]
10,100,17,86,[ 0. 91.  0.  0.  9.  0.  0.  0.  0.  0.]
10,100,18,86,[ 0. 91.  0.  0.  9.  0.  0.  0.  0.  0.]
10,100,19,88,[ 0. 91.  0.  0.  9.  0.  0.  0.  0.  0.]
10,100,20,86,[ 0. 91.  0.  0.  9.  0.  0.  0.  0.  0.]
10,100,21,93,[ 0. 91.  0.  0.  9.  0.  0.  0.  0.  0.]
10,100,22,89,[ 0. 91.  0.  0.  9.  0.  0.  0.  0.  0.]
10,100,23,91,[ 0. 91.  0.  0.  9.  0.  0.  0.  0.  0.]
10,100,24,83,[ 0. 91.  0.  0.  9.  0.  0.  0.  0.  0.]
10,100,25,87,[ 0. 91.  0.  0.  9.  0.  0.  0.  0.  0.]
10,100,26,88,[ 0. 91.  0.  0.  9.  0.  0.  0.  0.  0.]
10,100,27,92,[ 0. 91.  0.  0.  9.  0.  0.  0.  0.  0.]
10,100,28,89,[ 0. 91.  0.  0.  9.  0.  0.  0.  0.  0.]
10,100,29,94,[ 0. 91.  0.  0.  9.  0.  0.  0.  0.  0.]
10,100,30,91,[ 0. 91.  0.  0.  9.  0.  0.  0.  0.  0.]
10,100,31,90,[ 0. 91.  0.  0.  9.  0.  0.  0.  0.  0.]
10,100,32,91,[ 0. 91.  0.  0.  9.  0.  0.  0.  0.  0.]
10,100,33,94,[ 0. 91.  0.  0.  9.  0.  0.  0.  0.  0.]
10,100,34,92,[ 0. 91.  0.  0.  9.  0.  0.  0.  0.  0.]
10,100,35,85,[ 0. 91.  0.  0.  9.  0.  0.  0.  0.  0.]
10,100,36,90,[ 0. 91.  0.  0.  9.  0.  0.  0.  0.  0.]
10,100,37,89,[ 0. 91.  0.  0.  9.  0.  0.  0.  0.  0.]
10,100,38,89,[ 0. 91.  0.  0.  9.  0.  0.  0.  0.  0.]
10,100,39,96,[ 0. 91.  0.  0.  9.  0.  0.  0.  0.  0.]
15,10,0,10,[ 0. 10.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
15,10,1,9,[ 0. 10.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
15,10,2,10,[ 0. 10.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
15,10,3,8,[ 0. 10.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
15,10,4,10,[ 0. 10.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
15,10,5,10,[ 0. 10.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
15,10,6,9,[ 0. 10.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
