dimension,num_prod,run,iters_to_NE,NE
15,10,22,9,[0. 1. 1. 0. 0. 3. 0. 1. 0. 1. 0. 0. 2. 0. 1.]
15,10,23,8,[0. 1. 1. 0. 0. 3. 0. 1. 0. 1. 0. 0. 2. 0. 1.]
15,10,24,7,[0. 1. 1. 0. 0. 3. 0. 1. 0. 1. 0. 0. 2. 0. 1.]
15,10,25,8,[0. 1. 1. 0. 0. 3. 0. 1. 0. 1. 0. 0. 2. 0. 1.]
15,10,26,9,[0. 1. 1. 0. 0. 3. 0. 1. 0. 1. 0. 0. 2. 0. 1.]
15,10,27,8,[0. 1. 1. 0. 0. 3. 0. 1. 0. 1. 0. 0. 2. 0. 1.]
15,10,28,9,[0. 1. 1. 0. 0. 3. 0. 1. 0. 1. 0. 0. 2. 0. 1.]
15,10,29,7,[0. 1. 1. 0. 0. 3. 0. 1. 0. 1. 0. 0. 2. 0. 1.]
15,10,30,8,[0. 1. 1. 0. 0. 3. 0. 1. 0. 1. 0. 0. 2. 0. 1.]
15,10,31,7,[0. 1. 1. 0. 0. 3. 0. 1. 0. 1. 0. 0. 2. 0. 1.]
15,10,32,7,[0. 1. 1. 0. 0. 3. 0. 1. 0. 1. 0. 0. 2. 0. 1.]
15,10,33,6,[0. 1. 1. 0. 0. 3. 0. 1. 0. 1. 0. 0. 2. 0. 1.]
15,10,34,6,[0. 1. 1. 0. 0. 3. 0. 1. 0. 1. 0. 0. 2. 0. 1.]
15,10,35,8,[0. 1. 1. 0. 0. 3. 0. 1. 0. 1. 0. 0. 2. 0. 1.]
15,10,36,6,[0. 1. 1. 0. 0. 3. 0. 1. 0. 1. 0. 0. 2. 0. 1.]
15,10,37,8,[0. 1. 1. 0. 0. 3. 0. 1. 0. 1. 0. 0. 2. 0. 1.]
15,10,38,5,[0. 1. 1. 0. 0. 3. 0. 1. 0. 1. 0. 0. 2. 0. 1.]
15,10,39,7,[0. 1. 1. 0. 0. 3. 0. 1. 0. 1. 0. 0. 2. 0. 1.]
15,20,0,14,[0. 3. 2. 0. 0. 5. 1. 1. 0. 2. 1. 0. 3. 0. 2.]
15,20,1,15,[0. 3. 2. 0. 0. 5. 1. 1. 0. 2. 1. 0. 3. 0. 2.]
15,20,2,12,[0. 3. 2. 0. 0. 5. 1. 1. 0. 2. 1. 0. 3. 0. 2.]
15,20,3,15,[0. 3. 2. 0. 0. 5. 1. 1. 0. 2. 1. 0. 3. 0. 2.]
15,20,4,17,[0. 3. 2. 0. 0. 5. 1. 1. 0. 2. 1. 0. 3. 0. 2.]
15,20,5,12,[0. 3. 2. 0. 0. 5. 1. 1. 0. 2. 1. 0. 3. 0. 2.]
15,20,6,13,[0. 3. 2. 0. 0. 5. 1. 1. 0. 2. 1. 0. 3. 0. 2.]
15,20,7,14,[0. 3. 2. 0. 0. 5. 1. 1. 0. 2. 1. 0. 3. 0. 2.]
15,20,8,9,[0. 3. 2. 0. 0. 5. 1. 1. 0. 2. 1. 0. 3. 0. 2.]
15,20,9,12,[0. 3. 2. 0. 0. 5. 1. 1. 0. 2. 1. 0. 3. 0. 2.]
15,20,10,15,[0. 3. 2. 0. 0. 5. 1. 1. 0. 2. 1. 0. 3. 0. 2.]
15,20,11,15,[0. 3. 2. 0. 0. 5. 1. 1. 0. 2. 1. 0. 3. 0. 2.]
15,20,12,9,[0. 3. 2. 0. 0. 5. 1. 1. 0. 2. 1. 0. 3. 0. 2.]
15,20,13,15,[0. 3. 2. 0. 0. 5. 1. 1. 0. 2. 1. 0. 3. 0. 2.]
15,20,14,15,[0. 3. 2. 0. 0. 5. 1. 1. 0. 2. 1. 0. 3. 0. 2.]
15,20,15,11,[0. 3. 2. 0. 0. 5. 1. 1. 0. 2. 1. 0. 3. 0. 2.]
15,20,16,15,[0. 3. 2. 0. 0. 5. 1. 1. 0. 2. 1. 0. 3. 0. 2.]
15,20,17,16,[0. 3. 2. 0. 0. 5. 1. 1. 0. 2. 1. 0. 3. 0. 2.]
15,20,18,11,[0. 3. 2. 0. 0. 5. 1. 1. 0. 2. 1. 0. 3. 0. 2.]
15,20,19,14,[0. 3. 2. 0. 0. 5. 1. 1. 0. 2. 1. 0. 3. 0. 2.]
15,20,20,14,[0. 3. 2. 0. 0. 5. 1. 1. 0. 2. 1. 0. 3. 0. 2.]
15,20,21,14,[0. 3. 2. 0. 0. 5. 1. 1. 0. 2. 1. 0. 3. 0. 2.]
15,20,22,15,[0. 3. 2. 0. 0. 5. 1. 1. 0. 2. 1. 0. 3. 0. 2.]
15,20,23,15,[0. 3. 2. 0. 0. 5. 1. 1. 0. 2. 1. 0. 3. 0. 2.]
15,20,24,17,[0. 3. 2. 0. 0. 5. 1. 1. 0. 2. 1. 0. 3. 0. 2.]
15,20,25,17,[0. 3. 2. 0. 0. 5. 1. 1. 0. 2. 1. 0. 3. 0. 2.]
15,20,26,14,[0. 3. 2. 0. 0. 5. 1. 1. 0. 2. 1. 0. 3. 0. 2.]
15,20,27,14,[0. 3. 2. 0. 0. 5. 1. 1. 0. 2. 1. 0. 3. 0. 2.]
15,20,28,16,[0. 3. 2. 0. 0. 5. 1. 1. 0. 2. 1. 0. 3. 0. 2.]
15,20,29,12,[0. 3. 2. 0. 0. 5. 1. 1. 0. 2. 1. 0. 3. 0. 2.]
15,20,30,16,[0. 3. 2. 0. 0. 5. 1. 1. 0. 2. 1. 0. 3. 0. 2.]
15,20,31,15,[0. 3. 2. 0. 0. 5. 1. 1. 0. 2. 1. 0. 3. 0. 2.]
15,20,32,12,[0. 3. 2. 0. 0. 5. 1. 1. 0. 2. 1. 0. 3. 0. 2.]
15,20,33,11,[0. 3. 2. 0. 0. 5. 1. 1. 0. 2. 1. 0. 3. 0. 2.]
15,20,34,16,[0. 3. 2. 0. 0. 5. 1. 1. 0. 2. 1. 0. 3. 0. 2.]
15,20,35,15,[0. 3. 2. 0. 0. 5. 1. 1. 0. 2. 1. 0. 3. 0. 2.]
15,20,36,14,[0. 3. 2. 0. 0. 5. 1. 1. 0. 2. 1. 0. 3. 0. 2.]
15,20,37,14,[0. 3. 2. 0. 0. 5. 1. 1. 0. 2. 1. 0. 3. 0. 2.]
15,20,38,13,[0. 3. 2. 0. 0. 5. 1. 1. 0. 2. 1. 0. 3. 0. 2.]
15,20,39,14,[0. 3. 2. 0. 0. 5. 1. 1. 0. 2. 1. 0. 3. 0. 2.]
15,30,0,19,[0. 4. 2. 1. 0. 8. 1. 2. 0. 3. 1. 0. 4. 1. 3.]
15,30,1,20,[0. 4. 2. 1. 0. 8. 1. 2. 0. 3. 1. 0. 4. 1. 3.]
15,30,2,15,[0. 4. 2. 1. 0. 8. 1. 2. 0. 3. 1. 0. 4. 1. 3.]
15,30,3,20,[0. 4. 2. 1. 0. 8. 1. 2. 0. 3. 1. 0. 4. 1. 3.]
15,30,4,15,[0. 4. 2. 1. 0. 8. 1. 2. 0. 3. 1. 0. 4. 1. 3.]
15,30,5,18,[0. 4. 2. 1. 0. 8. 1. 2. 0. 3. 1. 0. 4. 1. 3.]
15,30,6,15,[0. 4. 2. 1. 0. 8. 1. 2. 0. 3. 1. 0. 4. 1. 3.]
15,30,7,14,[0. 4. 2. 1. 0. 8. 1. 2. 0. 3. 1. 0. 4. 1. 3.]
15,30,8,17,[0. 4. 2. 1. 0. 8. 1. 2. 0. 3. 1. 0. 4. 1. 3.]
15,30,9,15,[0. 4. 2. 1. 0. 8. 1. 2. 0. 3. 1. 0. 4. 1. 3.]
15,30,10,18,[0. 4. 2. 1. 0. 8. 1. 2. 0. 3. 1. 0. 4. 1. 3.]
15,30,11,20,[0. 4. 2. 1. 0. 8. 1. 2. 0. 3. 1. 0. 4. 1. 3.]
15,30,12,24,[0. 4. 2. 1. 0. 8. 1. 2. 0. 3. 1. 0. 4. 1. 3.]
15,30,13,22,[0. 4. 2. 1. 0. 8. 1. 2. 0. 3. 1. 0. 4. 1. 3.]
15,30,14,19,[0. 4. 2. 1. 0. 8. 1. 2. 0. 3. 1. 0. 4. 1. 3.]
15,30,15,15,[0. 4. 2. 1. 0. 8. 1. 2. 0. 3. 1. 0. 4. 1. 3.]
15,30,16,21,[0. 4. 2. 1. 0. 8. 1. 2. 0. 3. 1. 0. 4. 1. 3.]
15,30,17,17,[0. 4. 2. 1. 0. 8. 1. 2. 0. 3. 1. 0. 4. 1. 3.]
15,30,18,20,[0. 4. 2. 1. 0. 8. 1. 2. 0. 3. 1. 0. 4. 1. 3.]
15,30,19,20,[0. 4. 2. 1. 0. 8. 1. 2. 0. 3. 1. 0. 4. 1. 3.]
15,30,20,14,[0. 4. 2. 1. 0. 8. 1. 2. 0. 3. 1. 0. 4. 1. 3.]
15,30,21,19,[0. 4. 2. 1. 0. 8. 1. 2. 0. 3. 1. 0. 4. 1. 3.]
15,30,22,17,[0. 4. 2. 1. 0. 8. 1. 2. 0. 3. 1. 0. 4. 1. 3.]
15,30,23,20,[0. 4. 2. 1. 0. 8. 1. 2. 0. 3. 1. 0. 4. 1. 3.]
15,30,24,17,[0. 4. 2. 1. 0. 8. 1. 2. 0. 3. 1. 0. 4. 1. 3.]
15,30,25,18,[0. 4. 2. 1. 0. 8. 1. 2. 0. 3. 1. 0. 4. 1. 3.]
15,30,26,17,[0. 4. 2. 1. 0. 8. 1. 2. 0. 3. 1. 0. 4. 1. 3.]
15,30,27,16,[0. 4. 2. 1. 0. 8. 1. 2. 0. 3. 1. 0. 4. 1. 3.]
15,30,28,18,[0. 4. 2. 1. 0. 8. 1. 2. 0. 3. 1. 0. 4. 1. 3.]
15,30,29,19,[0. 4. 2. 1. 0. 8. 1. 2. 0. 3. 1. 0. 4. 1. 3.]
15,30,30,13,[0. 4. 2. 1. 0. 8. 1. 2. 0. 3. 1. 0. 4. 1. 3.]
15,30,31,16,[0. 4. 2. 1. 0. 8. 1. 2. 0. 3. 1. 0. 4. 1. 3.]
15,30,32,19,[0. 4. 2. 1. 0. 8. 1. 2. 0. 3. 1. 0. 4. 1. 3.]
15,30,33,16,[0. 4. 2. 1. 0. 8. 1. 2. 0. 3. 1. 0. 4. 1. 3.]
15,30,34,16,[0. 4. 2. 1. 0. 8. 1. 2. 0. 3. 1. 0. 4. 1. 3.]
15,30,35,20,[0. 4. 2. 1. 0. 8. 1. 2. 0. 3. 1. 0. 4. 1. 3.]
15,30,36,18,[0. 4. 2. 1. 0. 8. 1. 2. 0. 3. 1. 0. 4. 1. 3.]
15,30,37,20,[0. 4. 2. 1. 0. 8. 1. 2. 0. 3. 1. 0. 4. 1. 3.]
15,30,38,18,[0. 4. 2. 1. 0. 8. 1. 2. 0. 3. 1. 0. 4. 1. 3.]
15,30,39,15,[0. 4. 2. 1. 0. 8. 1. 2. 0. 3. 1. 0. 4. 1. 3.]
15,40,0,20,[ 0.  5.  3.  1.  0. 10.  1.  3.  1.  4.  2.  1.  5.  1.  3.]
15,40,1,22,[ 0.  5.  3.  1.  0. 10.  1.  3.  1.  4.  2.  1.  5.  1.  3.]
15,40,2,32,[ 0.  5.  3.  1.  0. 10.  1.  3.  1.  4.  2.  1.  5.  1.  3.]
15,40,3,23,[ 0.  5.  3.  1.  0. 10.  1.  3.  1.  4.  2.  1.  5.  1.  3.]
15,40,4,21,[ 0.  5.  3.  1.  0. 10.  1.  3.  1.  4.  2.  1.  5.  1.  3.]
15,40,5,24,[ 0.  5.  3.  1.  0. 10.  1.  3.  1.  4.  2.  1.  5.  1.  3.]
15,40,6,26,[ 0.  5.  3.  1.  0. 10.  1.  3.  1.  4.  2.  1.  5.  1.  3.]
15,40,7,23,[ 0.  5.  3.  1.  0. 10.  1.  3.  1.  4.  2.  1.  5.  1.  3.]
15,40,8,22,[ 0.  5.  3.  1.  0. 10.  1.  3.  1.  4.  2.  1.  5.  1.  3.]
15,40,9,26,[ 0.  5.  3.  1.  0. 10.  1.  3.  1.  4.  2.  1.  5.  1.  3.]
15,40,10,22,[ 0.  5.  3.  1.  0. 10.  1.  3.  1.  4.  2.  1.  5.  1.  3.]
15,40,11,20,[ 0.  5.  3.  1.  0. 10.  1.  3.  1.  4.  2.  1.  5.  1.  3.]
15,40,12,15,[ 0.  5.  3.  1.  0. 10.  1.  3.  1.  4.  2.  1.  5.  1.  3.]
15,40,13,23,[ 0.  5.  3.  1.  0. 10.  1.  3.  1.  4.  2.  1.  5.  1.  3.]
15,40,14,26,[ 0.  5.  3.  1.  0. 10.  1.  3.  1.  4.  2.  1.  5.  1.  3.]
15,40,15,28,[ 0.  5.  3.  1.  0. 10.  1.  3.  1.  4.  2.  1.  5.  1.  3.]
15,40,16,24,[ 0.  5.  3.  1.  0. 10.  1.  3.  1.  4.  2.  1.  5.  1.  3.]
15,40,17,23,[ 0.  5.  3.  1.  0. 10.  1.  3.  1.  4.  2.  1.  5.  1.  3.]
15,40,18,16,[ 0.  5.  3.  1.  0. 10.  1.  3.  1.  4.  2.  1.  5.  1.  3.]
15,40,19,23,[ 0.  5.  3.  1.  0. 10.  1.  3.  1.  4.  2.  1.  5.  1.  3.]
15,40,20,23,[ 0.  5.  3.  1.  0. 10.  1.  3.  1.  4.  2.  1.  5.  1.  3.]
15,40,21,21,[ 0.  5.  3.  1.  0. 10.  1.  3.  1.  4.  2.  1.  5.  1.  3.]
15,40,22,23,[ 0.  5.  3.  1.  0. 10.  1.  3.  1.  4.  2.  1.  5.  1.  3.]
15,40,23,21,[ 0.  5.  3.  1.  0. 10.  1.  3.  1.  4.  2.  1.  5.  1.  3.]
15,40,24,27,[ 0.  5.  3.  1.  0. 10.  1.  3.  1.  4.  2.  1.  5.  1.  3.]
15,40,25,26,[ 0.  5.  3.  1.  0. 10.  1.  3.  1.  4.  2.  1.  5.  1.  3.]
15,40,26,22,[ 0.  5.  3.  1.  0. 10.  1.  3.  1.  4.  2.  1.  5.  1.  3.]
15,40,27,20,[ 0.  5.  3.  1.  0. 10.  1.  3.  1.  4.  2.  1.  5.  1.  3.]
15,40,28,19,[ 0.  5.  3.  1.  0. 10.  1.  3.  1.  4.  2.  1.  5.  1.  3.]
15,40,29,27,[ 0.  5.  3.  1.  0. 10.  1.  3.  1.  4.  2.  1.  5.  1.  3.]
15,40,30,19,[ 0.  5.  3.  1.  0. 10.  1.  3.  1.  4.  2.  1.  5.  1.  3.]
15,40,31,18,[ 0.  5.  3.  1.  0. 10.  1.  3.  1.  4.  2.  1.  5.  1.  3.]
15,40,32,28,[ 0.  5.  3.  1.  0. 10.  1.  3.  1.  4.  2.  1.  5.  1.  3.]
15,40,33,24,[ 0.  5.  3.  1.  0. 10.  1.  3.  1.  4.  2.  1.  5.  1.  3.]
15,40,34,23,[ 0.  5.  3.  1.  0. 10.  1.  3.  1.  4.  2.  1.  5.  1.  3.]
15,40,35,16,[ 0.  5.  3.  1.  0. 10.  1.  3.  1.  4.  2.  1.  5.  1.  3.]
15,40,36,23,[ 0.  5.  3.  1.  0. 10.  1.  3.  1.  4.  2.  1.  5.  1.  3.]
15,40,37,22,[ 0.  5.  3.  1.  0. 10.  1.  3.  1.  4.  2.  1.  5.  1.  3.]
15,40,38,12,[ 0.  5.  3.  1.  0. 10.  1.  3.  1.  4.  2.  1.  5.  1.  3.]
15,40,39,24,[ 0.  5.  3.  1.  0. 10.  1.  3.  1.  4.  2.  1.  5.  1.  3.]
15,50,0,27,[ 0.  6.  4.  1.  0. 13.  2.  3.  1.  5.  2.  1.  7.  1.  4.]
15,50,1,30,[ 0.  6.  4.  1.  0. 13.  2.  3.  1.  5.  2.  1.  7.  1.  4.]
15,50,2,34,[ 0.  6.  4.  1.  0. 13.  2.  3.  1.  5.  2.  1.  7.  1.  4.]
15,50,3,22,[ 0.  6.  4.  1.  0. 13.  2.  3.  1.  5.  2.  1.  7.  1.  4.]
15,50,4,25,[ 0.  6.  4.  1.  0. 13.  2.  3.  1.  5.  2.  1.  7.  1.  4.]
15,50,5,28,[ 0.  6.  4.  1.  0. 13.  2.  3.  1.  5.  2.  1.  7.  1.  4.]
15,50,6,25,[ 0.  6.  4.  1.  0. 13.  2.  3.  1.  5.  2.  1.  7.  1.  4.]
15,50,7,31,[ 0.  6.  4.  1.  0. 13.  2.  3.  1.  5.  2.  1.  7.  1.  4.]
15,50,8,26,[ 0.  6.  4.  1.  0. 13.  2.  3.  1.  5.  2.  1.  7.  1.  4.]
15,50,9,27,[ 0.  6.  4.  1.  0. 13.  2.  3.  1.  5.  2.  1.  7.  1.  4.]
15,50,10,25,[ 0.  6.  4.  1.  0. 13.  2.  3.  1.  5.  2.  1.  7.  1.  4.]
15,50,11,29,[ 0.  6.  4.  1.  0. 13.  2.  3.  1.  5.  2.  1.  7.  1.  4.]
15,50,12,24,[ 0.  6.  4.  1.  0. 13.  2.  3.  1.  5.  2.  1.  7.  1.  4.]
15,50,13,27,[ 0.  6.  4.  1.  0. 13.  2.  3.  1.  5.  2.  1.  7.  1.  4.]
15,50,14,28,[ 0.  6.  4.  1.  0. 13.  2.  3.  1.  5.  2.  1.  7.  1.  4.]
15,50,15,24,[ 0.  6.  4.  1.  0. 13.  2.  3.  1.  5.  2.  1.  7.  1.  4.]
15,50,16,26,[ 0.  6.  4.  1.  0. 13.  2.  3.  1.  5.  2.  1.  7.  1.  4.]
15,50,17,28,[ 0.  6.  4.  1.  0. 13.  2.  3.  1.  5.  2.  1.  7.  1.  4.]
15,50,18,29,[ 0.  6.  4.  1.  0. 13.  2.  3.  1.  5.  2.  1.  7.  1.  4.]
15,50,19,30,[ 0.  6.  4.  1.  0. 13.  2.  3.  1.  5.  2.  1.  7.  1.  4.]
15,50,20,37,[ 0.  6.  4.  1.  0. 13.  2.  3.  1.  5.  2.  1.  7.  1.  4.]
15,50,21,31,[ 0.  6.  4.  1.  0. 13.  2.  3.  1.  5.  2.  1.  7.  1.  4.]
15,50,22,25,[ 0.  6.  4.  1.  0. 13.  2.  3.  1.  5.  2.  1.  7.  1.  4.]
15,50,23,26,[ 0.  6.  4.  1.  0. 13.  2.  3.  1.  5.  2.  1.  7.  1.  4.]
15,50,24,32,[ 0.  6.  4.  1.  0. 13.  2.  3.  1.  5.  2.  1.  7.  1.  4.]
15,50,25,29,[ 0.  6.  4.  1.  0. 13.  2.  3.  1.  5.  2.  1.  7.  1.  4.]
15,50,26,30,[ 0.  6.  4.  1.  0. 13.  2.  3.  1.  5.  2.  1.  7.  1.  4.]
15,50,27,28,[ 0.  6.  4.  1.  0. 13.  2.  3.  1.  5.  2.  1.  7.  1.  4.]
15,50,28,30,[ 0.  6.  4.  1.  0. 13.  2.  3.  1.  5.  2.  1.  7.  1.  4.]
15,50,29,27,[ 0.  6.  4.  1.  0. 13.  2.  3.  1.  5.  2.  1.  7.  1.  4.]
15,50,30,25,[ 0.  6.  4.  1.  0. 13.  2.  3.  1.  5.  2.  1.  7.  1.  4.]
15,50,31,27,[ 0.  6.  4.  1.  0. 13.  2.  3.  1.  5.  2.  1.  7.  1.  4.]
15,50,32,21,[ 0.  6.  4.  1.  0. 13.  2.  3.  1.  5.  2.  1.  7.  1.  4.]
15,50,33,25,[ 0.  6.  4.  1.  0. 13.  2.  3.  1.  5.  2.  1.  7.  1.  4.]
15,50,34,23,[ 0.  6.  4.  1.  0. 13.  2.  3.  1.  5.  2.  1.  7.  1.  4.]
15,50,35,25,[ 0.  6.  4.  1.  0. 13.  2.  3.  1.  5.  2.  1.  7.  1.  4.]
15,50,36,26,[ 0.  6.  4.  1.  0. 13.  2.  3.  1.  5.  2.  1.  7.  1.  4.]
15,50,37,24,[ 0.  6.  4.  1.  0. 13.  2.  3.  1.  5.  2.  1.  7.  1.  4.]
15,50,38,30,[ 0.  6.  4.  1.  0. 13.  2.  3.  1.  5.  2.  1.  7.  1.  4.]
15,50,39,27,[ 0.  6.  4.  1.  0. 13.  2.  3.  1.  5.  2.  1.  7.  1.  4.]
15,60,0,35,[ 1.  7.  5.  2.  0. 15.  2.  4.  1.  6.  2.  1.  8.  1.  5.]
15,60,1,31,[ 1.  7.  5.  2.  0. 15.  2.  4.  1.  6.  2.  1.  8.  1.  5.]
15,60,2,31,[ 1.  7.  5.  2.  0. 15.  2.  4.  1.  6.  2.  1.  8.  1.  5.]
15,60,3,30,[ 1.  7.  5.  2.  0. 15.  2.  4.  1.  6.  2.  1.  8.  1.  5.]
15,60,4,33,[ 1.  7.  5.  2.  0. 15.  2.  4.  1.  6.  2.  1.  8.  1.  5.]
15,60,5,35,[ 1.  7.  5.  2.  0. 15.  2.  4.  1.  6.  2.  1.  8.  1.  5.]
15,60,6,29,[ 1.  7.  5.  2.  0. 15.  2.  4.  1.  6.  2.  1.  8.  1.  5.]
15,60,7,35,[ 1.  7.  5.  2.  0. 15.  2.  4.  1.  6.  2.  1.  8.  1.  5.]
15,60,8,28,[ 1.  7.  5.  2.  0. 15.  2.  4.  1.  6.  2.  1.  8.  1.  5.]
15,60,9,34,[ 1.  7.  5.  2.  0. 15.  2.  4.  1.  6.  2.  1.  8.  1.  5.]
15,60,10,38,[ 1.  7.  5.  2.  0. 15.  2.  4.  1.  6.  2.  1.  8.  1.  5.]
15,60,11,33,[ 1.  7.  5.  2.  0. 15.  2.  4.  1.  6.  2.  1.  8.  1.  5.]
15,60,12,33,[ 1.  7.  5.  2.  0. 15.  2.  4.  1.  6.  2.  1.  8.  1.  5.]
15,60,13,38,[ 1.  7.  5.  2.  0. 15.  2.  4.  1.  6.  2.  1.  8.  1.  5.]
15,60,14,28,[ 1.  7.  5.  2.  0. 15.  2.  4.  1.  6.  2.  1.  8.  1.  5.]
15,60,15,32,[ 1.  7.  5.  2.  0. 15.  2.  4.  1.  6.  2.  1.  8.  1.  5.]
15,60,16,33,[ 1.  7.  5.  2.  0. 15.  2.  4.  1.  6.  2.  1.  8.  1.  5.]
15,60,17,24,[ 1.  7.  5.  2.  0. 15.  2.  4.  1.  6.  2.  1.  8.  1.  5.]
15,60,18,32,[ 1.  7.  5.  2.  0. 15.  2.  4.  1.  6.  2.  1.  8.  1.  5.]
15,60,19,34,[ 1.  7.  5.  2.  0. 15.  2.  4.  1.  6.  2.  1.  8.  1.  5.]
15,60,20,26,[ 1.  7.  5.  2.  0. 15.  2.  4.  1.  6.  2.  1.  8.  1.  5.]
15,60,21,27,[ 1.  7.  5.  2.  0. 15.  2.  4.  1.  6.  2.  1.  8.  1.  5.]
15,60,22,29,[ 1.  7.  5.  2.  0. 15.  2.  4.  1.  6.  2.  1.  8.  1.  5.]
15,60,23,40,[ 1.  7.  5.  2.  0. 15.  2.  4.  1.  6.  2.  1.  8.  1.  5.]
15,60,24,25,[ 1.  7.  5.  2.  0. 15.  2.  4.  1.  6.  2.  1.  8.  1.  5.]
15,60,25,28,[ 1.  7.  5.  2.  0. 15.  2.  4.  1.  6.  2.  1.  8.  1.  5.]
15,60,26,40,[ 1.  7.  5.  2.  0. 15.  2.  4.  1.  6.  2.  1.  8.  1.  5.]
15,60,27,28,[ 1.  7.  5.  2.  0. 15.  2.  4.  1.  6.  2.  1.  8.  1.  5.]
15,60,28,36,[ 1.  7.  5.  2.  0. 15.  2.  4.  1.  6.  2.  1.  8.  1.  5.]
15,60,29,34,[ 1.  7.  5.  2.  0. 15.  2.  4.  1.  6.  2.  1.  8.  1.  5.]
15,60,30,40,[ 1.  7.  5.  2.  0. 15.  2.  4.  1.  6.  2.  1.  8.  1.  5.]
15,60,31,30,[ 1.  7.  5.  2.  0. 15.  2.  4.  1.  6.  2.  1.  8.  1.  5.]
15,60,32,27,[ 1.  7.  5.  2.  0. 15.  2.  4.  1.  6.  2.  1.  8.  1.  5.]
15,60,33,39,[ 1.  7.  5.  2.  0. 15.  2.  4.  1.  6.  2.  1.  8.  1.  5.]
15,60,34,29,[ 1.  7.  5.  2.  0. 15.  2.  4.  1.  6.  2.  1.  8.  1.  5.]
15,60,35,31,[ 1.  7.  5.  2.  0. 15.  2.  4.  1.  6.  2.  1.  8.  1.  5.]
15,60,36,34,[ 1.  7.  5.  2.  0. 15.  2.  4.  1.  6.  2.  1.  8.  1.  5.]
15,60,37,26,[ 1.  7.  5.  2.  0. 15.  2.  4.  1.  6.  2.  1.  8.  1.  5.]
15,60,38,34,[ 1.  7.  5.  2.  0. 15.  2.  4.  1.  6.  2.  1.  8.  1.  5.]
15,60,39,25,[ 1.  7.  5.  2.  0. 15.  2.  4.  1.  6.  2.  1.  8.  1.  5.]
15,70,0,34,[ 1.  9.  5.  2.  0. 18.  2.  5.  1.  7.  3.  1.  9.  1.  6.]
15,70,1,36,[ 1.  9.  5.  2.  0. 18.  2.  5.  1.  7.  3.  1.  9.  1.  6.]
15,70,2,49,[ 1.  9.  5.  2.  0. 18.  2.  5.  1.  7.  3.  1.  9.  1.  6.]
15,70,3,38,[ 1.  9.  5.  2.  0. 18.  2.  5.  1.  7.  3.  1.  9.  1.  6.]
15,70,4,37,[ 1.  9.  5.  2.  0. 18.  2.  5.  1.  7.  3.  1.  9.  1.  6.]
15,70,5,31,[ 1.  9.  5.  2.  0. 18.  2.  5.  1.  7.  3.  1.  9.  1.  6.]
15,70,6,26,[ 1.  9.  5.  2.  0. 18.  2.  5.  1.  7.  3.  1.  9.  1.  6.]
15,70,7,35,[ 1.  9.  5.  2.  0. 18.  2.  5.  1.  7.  3.  1.  9.  1.  6.]
15,70,8,36,[ 1.  9.  5.  2.  0. 18.  2.  5.  1.  7.  3.  1.  9.  1.  6.]
15,70,9,36,[ 1.  9.  5.  2.  0. 18.  2.  5.  1.  7.  3.  1.  9.  1.  6.]
15,70,10,50,[ 1.  9.  5.  2.  0. 18.  2.  5.  1.  7.  3.  1.  9.  1.  6.]
15,70,11,28,[ 1.  9.  5.  2.  0. 18.  2.  5.  1.  7.  3.  1.  9.  1.  6.]
15,70,12,39,[ 1.  9.  5.  2.  0. 18.  2.  5.  1.  7.  3.  1.  9.  1.  6.]
15,70,13,44,[ 1.  9.  5.  2.  0. 18.  2.  5.  1.  7.  3.  1.  9.  1.  6.]
15,70,14,33,[ 1.  9.  5.  2.  0. 18.  2.  5.  1.  7.  3.  1.  9.  1.  6.]
15,70,15,31,[ 1.  9.  5.  2.  0. 18.  2.  5.  1.  7.  3.  1.  9.  1.  6.]
15,70,16,43,[ 1.  9.  5.  2.  0. 18.  2.  5.  1.  7.  3.  1.  9.  1.  6.]
15,70,17,40,[ 1.  9.  5.  2.  0. 18.  2.  5.  1.  7.  3.  1.  9.  1.  6.]
15,70,18,34,[ 1.  9.  5.  2.  0. 18.  2.  5.  1.  7.  3.  1.  9.  1.  6.]
15,70,19,33,[ 1.  9.  5.  2.  0. 18.  2.  5.  1.  7.  3.  1.  9.  1.  6.]
15,70,20,38,[ 1.  9.  5.  2.  0. 18.  2.  5.  1.  7.  3.  1.  9.  1.  6.]
15,70,21,42,[ 1.  9.  5.  2.  0. 18.  2.  5.  1.  7.  3.  1.  9.  1.  6.]
15,70,22,39,[ 1.  9.  5.  2.  0. 18.  2.  5.  1.  7.  3.  1.  9.  1.  6.]
15,70,23,39,[ 1.  9.  5.  2.  0. 18.  2.  5.  1.  7.  3.  1.  9.  1.  6.]
15,70,24,40,[ 1.  9.  5.  2.  0. 18.  2.  5.  1.  7.  3.  1.  9.  1.  6.]
15,70,25,42,[ 1.  9.  5.  2.  0. 18.  2.  5.  1.  7.  3.  1.  9.  1.  6.]
15,70,26,43,[ 1.  9.  5.  2.  0. 18.  2.  5.  1.  7.  3.  1.  9.  1.  6.]
15,70,27,31,[ 1.  9.  5.  2.  0. 18.  2.  5.  1.  7.  3.  1.  9.  1.  6.]
15,70,28,38,[ 1.  9.  5.  2.  0. 18.  2.  5.  1.  7.  3.  1.  9.  1.  6.]
15,70,29,42,[ 1.  9.  5.  2.  0. 18.  2.  5.  1.  7.  3.  1.  9.  1.  6.]
