dimension,num_prod,run,iters_to_NE,NE
20,20,19,19,"[ 0.  0.  0.  0.  0.  0.  7.  0.  0.  0.  0.  0.  0. 13.  0.  0.  0.  0.
  0.  0.]"
20,30,0,28,"[ 0.  0.  0.  0.  0.  0. 10.  0.  0.  0.  0.  0.  0. 20.  0.  0.  0.  0.
  0.  0.]"
20,30,1,28,"[ 0.  0.  0.  0.  0.  0. 10.  0.  0.  0.  0.  0.  0. 20.  0.  0.  0.  0.
  0.  0.]"
20,30,2,27,"[ 0.  0.  0.  0.  0.  0. 10.  0.  0.  0.  0.  0.  0. 20.  0.  0.  0.  0.
  0.  0.]"
20,30,3,25,"[ 0.  0.  0.  0.  0.  0. 10.  0.  0.  0.  0.  0.  0. 20.  0.  0.  0.  0.
  0.  0.]"
20,30,4,29,"[ 0.  0.  0.  0.  0.  0. 10.  0.  0.  0.  0.  0.  0. 20.  0.  0.  0.  0.
  0.  0.]"
20,30,5,29,"[ 0.  0.  0.  0.  0.  0. 10.  0.  0.  0.  0.  0.  0. 20.  0.  0.  0.  0.
  0.  0.]"
20,30,6,30,"[ 0.  0.  0.  0.  0.  0. 10.  0.  0.  0.  0.  0.  0. 20.  0.  0.  0.  0.
  0.  0.]"
20,30,7,28,"[ 0.  0.  0.  0.  0.  0. 10.  0.  0.  0.  0.  0.  0. 20.  0.  0.  0.  0.
  0.  0.]"
20,30,8,29,"[ 0.  0.  0.  0.  0.  0. 10.  0.  0.  0.  0.  0.  0. 20.  0.  0.  0.  0.
  0.  0.]"
20,30,9,25,"[ 0.  0.  0.  0.  0.  0. 10.  0.  0.  0.  0.  0.  0. 20.  0.  0.  0.  0.
  0.  0.]"
20,30,10,27,"[ 0.  0.  0.  0.  0.  0. 10.  0.  0.  0.  0.  0.  0. 20.  0.  0.  0.  0.
  0.  0.]"
20,30,11,28,"[ 0.  0.  0.  0.  0.  0. 10.  0.  0.  0.  0.  0.  0. 20.  0.  0.  0.  0.
  0.  0.]"
20,30,12,27,"[ 0.  0.  0.  0.  0.  0. 10.  0.  0.  0.  0.  0.  0. 20.  0.  0.  0.  0.
  0.  0.]"
20,30,13,25,"[ 0.  0.  0.  0.  0.  0. 10.  0.  0.  0.  0.  0.  0. 20.  0.  0.  0.  0.
  0.  0.]"
20,30,14,25,"[ 0.  0.  0.  0.  0.  0. 10.  0.  0.  0.  0.  0.  0. 20.  0.  0.  0.  0.
  0.  0.]"
20,30,15,27,"[ 0.  0.  0.  0.  0.  0. 10.  0.  0.  0.  0.  0.  0. 20.  0.  0.  0.  0.
  0.  0.]"
20,30,16,25,"[ 0.  0.  0.  0.  0.  0. 10.  0.  0.  0.  0.  0.  0. 20.  0.  0.  0.  0.
  0.  0.]"
20,30,17,28,"[ 0.  0.  0.  0.  0.  0. 10.  0.  0.  0.  0.  0.  0. 20.  0.  0.  0.  0.
  0.  0.]"
20,30,18,30,"[ 0.  0.  0.  0.  0.  0. 10.  0.  0.  0.  0.  0.  0. 20.  0.  0.  0.  0.
  0.  0.]"
20,30,19,29,"[ 0.  0.  0.  0.  0.  0. 10.  0.  0.  0.  0.  0.  0. 20.  0.  0.  0.  0.
  0.  0.]"
20,40,0,34,"[ 0.  0.  0.  0.  0.  0. 13.  0.  0.  0.  0.  0.  0. 27.  0.  0.  0.  0.
  0.  0.]"
20,40,1,37,"[ 0.  0.  0.  0.  0.  0. 13.  0.  0.  0.  0.  0.  0. 27.  0.  0.  0.  0.
  0.  0.]"
20,40,2,39,"[ 0.  0.  0.  0.  0.  0. 13.  0.  0.  0.  0.  0.  0. 27.  0.  0.  0.  0.
  0.  0.]"
20,40,3,37,"[ 0.  0.  0.  0.  0.  0. 13.  0.  0.  0.  0.  0.  0. 27.  0.  0.  0.  0.
  0.  0.]"
20,40,4,38,"[ 0.  0.  0.  0.  0.  0. 13.  0.  0.  0.  0.  0.  0. 27.  0.  0.  0.  0.
  0.  0.]"
20,40,5,38,"[ 0.  0.  0.  0.  0.  0. 13.  0.  0.  0.  0.  0.  0. 27.  0.  0.  0.  0.
  0.  0.]"
20,40,6,37,"[ 0.  0.  0.  0.  0.  0. 13.  0.  0.  0.  0.  0.  0. 27.  0.  0.  0.  0.
  0.  0.]"
20,40,7,37,"[ 0.  0.  0.  0.  0.  0. 13.  0.  0.  0.  0.  0.  0. 27.  0.  0.  0.  0.
  0.  0.]"
20,40,8,35,"[ 0.  0.  0.  0.  0.  0. 13.  0.  0.  0.  0.  0.  0. 27.  0.  0.  0.  0.
  0.  0.]"
20,40,9,38,"[ 0.  0.  0.  0.  0.  0. 13.  0.  0.  0.  0.  0.  0. 27.  0.  0.  0.  0.
  0.  0.]"
20,40,10,37,"[ 0.  0.  0.  0.  0.  0. 13.  0.  0.  0.  0.  0.  0. 27.  0.  0.  0.  0.
  0.  0.]"
20,40,11,39,"[ 0.  0.  0.  0.  0.  0. 13.  0.  0.  0.  0.  0.  0. 27.  0.  0.  0.  0.
  0.  0.]"
20,40,12,40,"[ 0.  0.  0.  0.  0.  0. 13.  0.  0.  0.  0.  0.  0. 27.  0.  0.  0.  0.
  0.  0.]"
20,40,13,34,"[ 0.  0.  0.  0.  0.  0. 13.  0.  0.  0.  0.  0.  0. 27.  0.  0.  0.  0.
  0.  0.]"
20,40,14,38,"[ 0.  0.  0.  0.  0.  0. 13.  0.  0.  0.  0.  0.  0. 27.  0.  0.  0.  0.
  0.  0.]"
20,40,15,37,"[ 0.  0.  0.  0.  0.  0. 13.  0.  0.  0.  0.  0.  0. 27.  0.  0.  0.  0.
  0.  0.]"
20,40,16,35,"[ 0.  0.  0.  0.  0.  0. 13.  0.  0.  0.  0.  0.  0. 27.  0.  0.  0.  0.
  0.  0.]"
20,40,17,35,"[ 0.  0.  0.  0.  0.  0. 13.  0.  0.  0.  0.  0.  0. 27.  0.  0.  0.  0.
  0.  0.]"
20,40,18,36,"[ 0.  0.  0.  0.  0.  0. 13.  0.  0.  0.  0.  0.  0. 27.  0.  0.  0.  0.
  0.  0.]"
20,40,19,38,"[ 0.  0.  0.  0.  0.  0. 13.  0.  0.  0.  0.  0.  0. 27.  0.  0.  0.  0.
  0.  0.]"
20,50,0,45,"[ 0.  0.  0.  0.  0.  0. 17.  0.  0.  0.  0.  0.  0. 33.  0.  0.  0.  0.
  0.  0.]"
20,50,1,46,"[ 0.  0.  0.  0.  0.  0. 17.  0.  0.  0.  0.  0.  0. 33.  0.  0.  0.  0.
  0.  0.]"
20,50,2,47,"[ 0.  0.  0.  0.  0.  0. 17.  0.  0.  0.  0.  0.  0. 33.  0.  0.  0.  0.
  0.  0.]"
20,50,3,45,"[ 0.  0.  0.  0.  0.  0. 17.  0.  0.  0.  0.  0.  0. 33.  0.  0.  0.  0.
  0.  0.]"
20,50,4,47,"[ 0.  0.  0.  0.  0.  0. 17.  0.  0.  0.  0.  0.  0. 33.  0.  0.  0.  0.
  0.  0.]"
20,50,5,47,"[ 0.  0.  0.  0.  0.  0. 17.  0.  0.  0.  0.  0.  0. 33.  0.  0.  0.  0.
  0.  0.]"
20,50,6,42,"[ 0.  0.  0.  0.  0.  0. 17.  0.  0.  0.  0.  0.  0. 33.  0.  0.  0.  0.
  0.  0.]"
20,50,7,48,"[ 0.  0.  0.  0.  0.  0. 17.  0.  0.  0.  0.  0.  0. 33.  0.  0.  0.  0.
  0.  0.]"
20,50,8,46,"[ 0.  0.  0.  0.  0.  0. 17.  0.  0.  0.  0.  0.  0. 33.  0.  0.  0.  0.
  0.  0.]"
20,50,9,42,"[ 0.  0.  0.  0.  0.  0. 17.  0.  0.  0.  0.  0.  0. 33.  0.  0.  0.  0.
  0.  0.]"
20,50,10,45,"[ 0.  0.  0.  0.  0.  0. 17.  0.  0.  0.  0.  0.  0. 33.  0.  0.  0.  0.
  0.  0.]"
20,50,11,42,"[ 0.  0.  0.  0.  0.  0. 17.  0.  0.  0.  0.  0.  0. 33.  0.  0.  0.  0.
  0.  0.]"
20,50,12,44,"[ 0.  0.  0.  0.  0.  0. 17.  0.  0.  0.  0.  0.  0. 33.  0.  0.  0.  0.
  0.  0.]"
20,50,13,48,"[ 0.  0.  0.  0.  0.  0. 17.  0.  0.  0.  0.  0.  0. 33.  0.  0.  0.  0.
  0.  0.]"
20,50,14,46,"[ 0.  0.  0.  0.  0.  0. 17.  0.  0.  0.  0.  0.  0. 33.  0.  0.  0.  0.
  0.  0.]"
20,50,15,42,"[ 0.  0.  0.  0.  0.  0. 17.  0.  0.  0.  0.  0.  0. 33.  0.  0.  0.  0.
  0.  0.]"
20,50,16,46,"[ 0.  0.  0.  0.  0.  0. 17.  0.  0.  0.  0.  0.  0. 33.  0.  0.  0.  0.
  0.  0.]"
20,50,17,46,"[ 0.  0.  0.  0.  0.  0. 17.  0.  0.  0.  0.  0.  0. 33.  0.  0.  0.  0.
  0.  0.]"
20,50,18,44,"[ 0.  0.  0.  0.  0.  0. 17.  0.  0.  0.  0.  0.  0. 33.  0.  0.  0.  0.
  0.  0.]"
20,50,19,43,"[ 0.  0.  0.  0.  0.  0. 17.  0.  0.  0.  0.  0.  0. 33.  0.  0.  0.  0.
  0.  0.]"
20,60,0,50,"[ 0.  0.  0.  0.  0.  0. 20.  0.  0.  0.  0.  0.  0. 40.  0.  0.  0.  0.
  0.  0.]"
20,60,1,54,"[ 0.  0.  0.  0.  0.  0. 20.  0.  0.  0.  0.  0.  0. 40.  0.  0.  0.  0.
  0.  0.]"
20,60,2,57,"[ 0.  0.  0.  0.  0.  0. 20.  0.  0.  0.  0.  0.  0. 40.  0.  0.  0.  0.
  0.  0.]"
20,60,3,56,"[ 0.  0.  0.  0.  0.  0. 20.  0.  0.  0.  0.  0.  0. 40.  0.  0.  0.  0.
  0.  0.]"
20,60,4,56,"[ 0.  0.  0.  0.  0.  0. 20.  0.  0.  0.  0.  0.  0. 40.  0.  0.  0.  0.
  0.  0.]"
20,60,5,53,"[ 0.  0.  0.  0.  0.  0. 20.  0.  0.  0.  0.  0.  0. 40.  0.  0.  0.  0.
  0.  0.]"
20,60,6,58,"[ 0.  0.  0.  0.  0.  0. 20.  0.  0.  0.  0.  0.  0. 40.  0.  0.  0.  0.
  0.  0.]"
20,60,7,55,"[ 0.  0.  0.  0.  0.  0. 20.  0.  0.  0.  0.  0.  0. 40.  0.  0.  0.  0.
  0.  0.]"
20,60,8,53,"[ 0.  0.  0.  0.  0.  0. 20.  0.  0.  0.  0.  0.  0. 40.  0.  0.  0.  0.
  0.  0.]"
20,60,9,57,"[ 0.  0.  0.  0.  0.  0. 20.  0.  0.  0.  0.  0.  0. 40.  0.  0.  0.  0.
  0.  0.]"
20,60,10,54,"[ 0.  0.  0.  0.  0.  0. 20.  0.  0.  0.  0.  0.  0. 40.  0.  0.  0.  0.
  0.  0.]"
20,60,11,57,"[ 0.  0.  0.  0.  0.  0. 20.  0.  0.  0.  0.  0.  0. 40.  0.  0.  0.  0.
  0.  0.]"
20,60,12,55,"[ 0.  0.  0.  0.  0.  0. 20.  0.  0.  0.  0.  0.  0. 40.  0.  0.  0.  0.
  0.  0.]"
20,60,13,55,"[ 0.  0.  0.  0.  0.  0. 20.  0.  0.  0.  0.  0.  0. 40.  0.  0.  0.  0.
  0.  0.]"
20,60,14,58,"[ 0.  0.  0.  0.  0.  0. 20.  0.  0.  0.  0.  0.  0. 40.  0.  0.  0.  0.
  0.  0.]"
20,60,15,54,"[ 0.  0.  0.  0.  0.  0. 20.  0.  0.  0.  0.  0.  0. 40.  0.  0.  0.  0.
  0.  0.]"
20,60,16,53,"[ 0.  0.  0.  0.  0.  0. 20.  0.  0.  0.  0.  0.  0. 40.  0.  0.  0.  0.
  0.  0.]"
20,60,17,47,"[ 0.  0.  0.  0.  0.  0. 20.  0.  0.  0.  0.  0.  0. 40.  0.  0.  0.  0.
  0.  0.]"
20,60,18,56,"[ 0.  0.  0.  0.  0.  0. 20.  0.  0.  0.  0.  0.  0. 40.  0.  0.  0.  0.
  0.  0.]"
20,60,19,56,"[ 0.  0.  0.  0.  0.  0. 20.  0.  0.  0.  0.  0.  0. 40.  0.  0.  0.  0.
  0.  0.]"
20,70,0,62,"[ 0.  0.  0.  0.  0.  0. 23.  0.  0.  0.  0.  0.  0. 47.  0.  0.  0.  0.
  0.  0.]"
20,70,1,60,"[ 0.  0.  0.  0.  0.  0. 23.  0.  0.  0.  0.  0.  0. 47.  0.  0.  0.  0.
  0.  0.]"
20,70,2,66,"[ 0.  0.  0.  0.  0.  0. 23.  0.  0.  0.  0.  0.  0. 47.  0.  0.  0.  0.
  0.  0.]"
20,70,3,60,"[ 0.  0.  0.  0.  0.  0. 23.  0.  0.  0.  0.  0.  0. 47.  0.  0.  0.  0.
  0.  0.]"
20,70,4,69,"[ 0.  0.  0.  0.  0.  0. 23.  0.  0.  0.  0.  0.  0. 47.  0.  0.  0.  0.
  0.  0.]"
20,70,5,65,"[ 0.  0.  0.  0.  0.  0. 23.  0.  0.  0.  0.  0.  0. 47.  0.  0.  0.  0.
  0.  0.]"
20,70,6,62,"[ 0.  0.  0.  0.  0.  0. 23.  0.  0.  0.  0.  0.  0. 47.  0.  0.  0.  0.
  0.  0.]"
20,70,7,67,"[ 0.  0.  0.  0.  0.  0. 23.  0.  0.  0.  0.  0.  0. 47.  0.  0.  0.  0.
  0.  0.]"
20,70,8,64,"[ 0.  0.  0.  0.  0.  0. 23.  0.  0.  0.  0.  0.  0. 47.  0.  0.  0.  0.
  0.  0.]"
20,70,9,65,"[ 0.  0.  0.  0.  0.  0. 23.  0.  0.  0.  0.  0.  0. 47.  0.  0.  0.  0.
  0.  0.]"
20,70,10,64,"[ 0.  0.  0.  0.  0.  0. 23.  0.  0.  0.  0.  0.  0. 47.  0.  0.  0.  0.
  0.  0.]"
20,70,11,67,"[ 0.  0.  0.  0.  0.  0. 23.  0.  0.  0.  0.  0.  0. 47.  0.  0.  0.  0.
  0.  0.]"
20,70,12,63,"[ 0.  0.  0.  0.  0.  0. 23.  0.  0.  0.  0.  0.  0. 47.  0.  0.  0.  0.
  0.  0.]"
20,70,13,63,"[ 0.  0.  0.  0.  0.  0. 23.  0.  0.  0.  0.  0.  0. 47.  0.  0.  0.  0.
  0.  0.]"
20,70,14,64,"[ 0.  0.  0.  0.  0.  0. 23.  0.  0.  0.  0.  0.  0. 47.  0.  0.  0.  0.
  0.  0.]"
20,70,15,67,"[ 0.  0.  0.  0.  0.  0. 23.  0.  0.  0.  0.  0.  0. 47.  0.  0.  0.  0.
  0.  0.]"
20,70,16,65,"[ 0.  0.  0.  0.  0.  0. 23.  0.  0.  0.  0.  0.  0. 47.  0.  0.  0.  0.
  0.  0.]"
20,70,17,65,"[ 0.  0.  0.  0.  0.  0. 23.  0.  0.  0.  0.  0.  0. 47.  0.  0.  0.  0.
  0.  0.]"
20,70,18,64,"[ 0.  0.  0.  0.  0.  0. 23.  0.  0.  0.  0.  0.  0. 47.  0.  0.  0.  0.
  0.  0.]"
20,70,19,67,"[ 0.  0.  0.  0.  0.  0. 23.  0.  0.  0.  0.  0.  0. 47.  0.  0.  0.  0.
  0.  0.]"
20,80,0,66,"[ 0.  0.  0.  0.  0.  0. 27.  0.  0.  0.  0.  0.  0. 53.  0.  0.  0.  0.
  0.  0.]"
20,80,1,77,"[ 0.  0.  0.  0.  0.  0. 27.  0.  0.  0.  0.  0.  0. 53.  0.  0.  0.  0.
  0.  0.]"
20,80,2,73,"[ 0.  0.  0.  0.  0.  0. 27.  0.  0.  0.  0.  0.  0. 53.  0.  0.  0.  0.
  0.  0.]"
20,80,3,70,"[ 0.  0.  0.  0.  0.  0. 27.  0.  0.  0.  0.  0.  0. 53.  0.  0.  0.  0.
  0.  0.]"
20,80,4,73,"[ 0.  0.  0.  0.  0.  0. 27.  0.  0.  0.  0.  0.  0. 53.  0.  0.  0.  0.
  0.  0.]"
20,80,5,74,"[ 0.  0.  0.  0.  0.  0. 27.  0.  0.  0.  0.  0.  0. 53.  0.  0.  0.  0.
  0.  0.]"
20,80,6,74,"[ 0.  0.  0.  0.  0.  0. 27.  0.  0.  0.  0.  0.  0. 53.  0.  0.  0.  0.
  0.  0.]"
20,80,7,71,"[ 0.  0.  0.  0.  0.  0. 27.  0.  0.  0.  0.  0.  0. 53.  0.  0.  0.  0.
  0.  0.]"
20,80,8,70,"[ 0.  0.  0.  0.  0.  0. 27.  0.  0.  0.  0.  0.  0. 53.  0.  0.  0.  0.
  0.  0.]"
20,80,9,75,"[ 0.  0.  0.  0.  0.  0. 27.  0.  0.  0.  0.  0.  0. 53.  0.  0.  0.  0.
  0.  0.]"
20,80,10,72,"[ 0.  0.  0.  0.  0.  0. 27.  0.  0.  0.  0.  0.  0. 53.  0.  0.  0.  0.
  0.  0.]"
20,80,11,70,"[ 0.  0.  0.  0.  0.  0. 27.  0.  0.  0.  0.  0.  0. 53.  0.  0.  0.  0.
  0.  0.]"
20,80,12,75,"[ 0.  0.  0.  0.  0.  0. 27.  0.  0.  0.  0.  0.  0. 53.  0.  0.  0.  0.
  0.  0.]"
20,80,13,75,"[ 0.  0.  0.  0.  0.  0. 27.  0.  0.  0.  0.  0.  0. 53.  0.  0.  0.  0.
  0.  0.]"
20,80,14,71,"[ 0.  0.  0.  0.  0.  0. 27.  0.  0.  0.  0.  0.  0. 53.  0.  0.  0.  0.
  0.  0.]"
20,80,15,76,"[ 0.  0.  0.  0.  0.  0. 27.  0.  0.  0.  0.  0.  0. 53.  0.  0.  0.  0.
  0.  0.]"
20,80,16,73,"[ 0.  0.  0.  0.  0.  0. 27.  0.  0.  0.  0.  0.  0. 53.  0.  0.  0.  0.
  0.  0.]"
20,80,17,67,"[ 0.  0.  0.  0.  0.  0. 27.  0.  0.  0.  0.  0.  0. 53.  0.  0.  0.  0.
  0.  0.]"
20,80,18,72,"[ 0.  0.  0.  0.  0.  0. 27.  0.  0.  0.  0.  0.  0. 53.  0.  0.  0.  0.
  0.  0.]"
20,80,19,73,"[ 0.  0.  0.  0.  0.  0. 27.  0.  0.  0.  0.  0.  0. 53.  0.  0.  0.  0.
  0.  0.]"
20,90,0,85,"[ 0.  0.  0.  0.  0.  0. 30.  0.  0.  0.  0.  0.  0. 60.  0.  0.  0.  0.
  0.  0.]"
20,90,1,79,"[ 0.  0.  0.  0.  0.  0. 30.  0.  0.  0.  0.  0.  0. 60.  0.  0.  0.  0.
  0.  0.]"
20,90,2,84,"[ 0.  0.  0.  0.  0.  0. 30.  0.  0.  0.  0.  0.  0. 60.  0.  0.  0.  0.
  0.  0.]"
20,90,3,86,"[ 0.  0.  0.  0.  0.  0. 30.  0.  0.  0.  0.  0.  0. 60.  0.  0.  0.  0.
  0.  0.]"
20,90,4,79,"[ 0.  0.  0.  0.  0.  0. 30.  0.  0.  0.  0.  0.  0. 60.  0.  0.  0.  0.
  0.  0.]"
20,90,5,85,"[ 0.  0.  0.  0.  0.  0. 30.  0.  0.  0.  0.  0.  0. 60.  0.  0.  0.  0.
  0.  0.]"
20,90,6,83,"[ 0.  0.  0.  0.  0.  0. 30.  0.  0.  0.  0.  0.  0. 60.  0.  0.  0.  0.
  0.  0.]"
20,90,7,83,"[ 0.  0.  0.  0.  0.  0. 30.  0.  0.  0.  0.  0.  0. 60.  0.  0.  0.  0.
  0.  0.]"
20,90,8,82,"[ 0.  0.  0.  0.  0.  0. 30.  0.  0.  0.  0.  0.  0. 60.  0.  0.  0.  0.
  0.  0.]"
20,90,9,79,"[ 0.  0.  0.  0.  0.  0. 30.  0.  0.  0.  0.  0.  0. 60.  0.  0.  0.  0.
  0.  0.]"
20,90,10,81,"[ 0.  0.  0.  0.  0.  0. 30.  0.  0.  0.  0.  0.  0. 60.  0.  0.  0.  0.
  0.  0.]"
20,90,11,82,"[ 0.  0.  0.  0.  0.  0. 30.  0.  0.  0.  0.  0.  0. 60.  0.  0.  0.  0.
  0.  0.]"
20,90,12,81,"[ 0.  0.  0.  0.  0.  0. 30.  0.  0.  0.  0.  0.  0. 60.  0.  0.  0.  0.
  0.  0.]"
20,90,13,76,"[ 0.  0.  0.  0.  0.  0. 30.  0.  0.  0.  0.  0.  0. 60.  0.  0.  0.  0.
  0.  0.]"
20,90,14,85,"[ 0.  0.  0.  0.  0.  0. 30.  0.  0.  0.  0.  0.  0. 60.  0.  0.  0.  0.
  0.  0.]"
20,90,15,82,"[ 0.  0.  0.  0.  0.  0. 30.  0.  0.  0.  0.  0.  0. 60.  0.  0.  0.  0.
  0.  0.]"
20,90,16,82,"[ 0.  0.  0.  0.  0.  0. 30.  0.  0.  0.  0.  0.  0. 60.  0.  0.  0.  0.
  0.  0.]"
20,90,17,86,"[ 0.  0.  0.  0.  0.  0. 30.  0.  0.  0.  0.  0.  0. 60.  0.  0.  0.  0.
  0.  0.]"
20,90,18,80,"[ 0.  0.  0.  0.  0.  0. 30.  0.  0.  0.  0.  0.  0. 60.  0.  0.  0.  0.
  0.  0.]"
20,90,19,84,"[ 0.  0.  0.  0.  0.  0. 30.  0.  0.  0.  0.  0.  0. 60.  0.  0.  0.  0.
  0.  0.]"
20,100,0,91,"[ 0.  0.  0.  0.  0.  0. 33.  0.  0.  0.  0.  0.  0. 67.  0.  0.  0.  0.
  0.  0.]"
20,100,1,90,"[ 0.  0.  0.  0.  0.  0. 33.  0.  0.  0.  0.  0.  0. 67.  0.  0.  0.  0.
  0.  0.]"
20,100,2,94,"[ 0.  0.  0.  0.  0.  0. 33.  0.  0.  0.  0.  0.  0. 67.  0.  0.  0.  0.
  0.  0.]"
20,100,3,87,"[ 0.  0.  0.  0.  0.  0. 33.  0.  0.  0.  0.  0.  0. 67.  0.  0.  0.  0.
  0.  0.]"
20,100,4,90,"[ 0.  0.  0.  0.  0.  0. 33.  0.  0.  0.  0.  0.  0. 67.  0.  0.  0.  0.
  0.  0.]"
20,100,5,93,"[ 0.  0.  0.  0.  0.  0. 33.  0.  0.  0.  0.  0.  0. 67.  0.  0.  0.  0.
  0.  0.]"
20,100,6,90,"[ 0.  0.  0.  0.  0.  0. 33.  0.  0.  0.  0.  0.  0. 67.  0.  0.  0.  0.
  0.  0.]"
20,100,7,90,"[ 0.  0.  0.  0.  0.  0. 33.  0.  0.  0.  0.  0.  0. 67.  0.  0.  0.  0.
  0.  0.]"
20,100,8,90,"[ 0.  0.  0.  0.  0.  0. 33.  0.  0.  0.  0.  0.  0. 67.  0.  0.  0.  0.
  0.  0.]"
20,100,9,92,"[ 0.  0.  0.  0.  0.  0. 33.  0.  0.  0.  0.  0.  0. 67.  0.  0.  0.  0.
  0.  0.]"
20,100,10,86,"[ 0.  0.  0.  0.  0.  0. 33.  0.  0.  0.  0.  0.  0. 67.  0.  0.  0.  0.
  0.  0.]"
20,100,11,92,"[ 0.  0.  0.  0.  0.  0. 33.  0.  0.  0.  0.  0.  0. 67.  0.  0.  0.  0.
  0.  0.]"
20,100,12,95,"[ 0.  0.  0.  0.  0.  0. 33.  0.  0.  0.  0.  0.  0. 67.  0.  0.  0.  0.
  0.  0.]"
20,100,13,93,"[ 0.  0.  0.  0.  0.  0. 33.  0.  0.  0.  0.  0.  0. 67.  0.  0.  0.  0.
  0.  0.]"
20,100,14,88,"[ 0.  0.  0.  0.  0.  0. 33.  0.  0.  0.  0.  0.  0. 67.  0.  0.  0.  0.
  0.  0.]"
20,100,15,95,"[ 0.  0.  0.  0.  0.  0. 33.  0.  0.  0.  0.  0.  0. 67.  0.  0.  0.  0.
  0.  0.]"
20,100,16,90,"[ 0.  0.  0.  0.  0.  0. 33.  0.  0.  0.  0.  0.  0. 67.  0.  0.  0.  0.
  0.  0.]"
20,100,17,90,"[ 0.  0.  0.  0.  0.  0. 33.  0.  0.  0.  0.  0.  0. 67.  0.  0.  0.  0.
  0.  0.]"
20,100,18,96,"[ 0.  0.  0.  0.  0.  0. 33.  0.  0.  0.  0.  0.  0. 67.  0.  0.  0.  0.
  0.  0.]"
20,100,19,89,"[ 0.  0.  0.  0.  0.  0. 33.  0.  0.  0.  0.  0.  0. 67.  0.  0.  0.  0.
  0.  0.]"
