dimension,nprod,avg_prod_util_lin,avg_prod_util_sm,min_prod_util_lin,min_prod_util_sm,avg_user_util_lin,avg_user_util_sm,min_user_util_lin,min_user_util_sm
15,70,33.97469813641826,27.409895362455433,33.81407699849067,27.405423388557484,0.23782288695492754,0.19186926753718783,0.010256002409253024,0.0006179286363608094
15,80,29.742274032217313,23.983575443691382,29.60412487540676,23.97970773217719,0.23793819225773852,0.1918686035495311,0.010223998827677733,0.0006146230311846823
15,90,26.459501684797004,21.320998092087457,26.375980773935584,21.317259790110892,0.23813551516317327,0.19188898282878714,0.010431135922641064,0.0006195337870875041
15,100,23.810674716753635,19.187501906166123,23.735541444664385,19.187055624067277,0.2381067471675363,0.19187501906166105,0.010311764460913664,0.0006163860861348358
20,10,188.73506714857547,144.1765496514929,182.60884722944064,143.902764685008,0.18873506714857555,0.14417654965149276,0.006364222555070254,0.0006044080105752661
20,20,95.2258520308503,72.06384876453498,93.47653998536515,72.00361907885261,0.1904517040617007,0.14412769752906993,0.010097808971211356,0.0009031276866832921
20,30,63.44861720019836,48.056760133059626,62.58977899503013,48.030054121537425,0.19034585160059503,0.1441702803991789,0.010844053872837683,0.0009402195616237006
20,40,47.56330310702554,36.04513155634591,47.139383883085955,36.031521769246936,0.1902532124281024,0.1441805262253836,0.010824798541828804,0.0009512097369876862
20,50,38.125183853498946,28.836627394954224,37.79759400444475,28.826826321575936,0.1906259192674948,0.14418313697477114,0.010816147671005426,0.0009497084630241549
20,60,31.747530236382467,24.026342120540267,31.537073690847173,24.02110102964705,0.19048518141829476,0.14415805272324153,0.010910445637201064,0.0009465626847230436
20,70,27.23252975233037,20.596701315342138,27.085848593625958,20.591883393198778,0.19062770826631273,0.14417690920739512,0.012113854085305048,0.0009482403317639477
20,80,23.826614003645172,18.022369055794695,23.719034544791015,18.018551170806795,0.1906129120291613,0.14417895244635753,0.012075728453425204,0.0009476733328730473
20,90,21.19167630532491,16.020414910332228,21.093024654494776,16.016973654868753,0.19072508674792413,0.1441837341929902,0.012609517120906216,0.0009507008892981582
20,100,19.069627847591264,14.416480620756005,18.99234374118128,14.415347738316934,0.1906962784759127,0.1441648062075601,0.012559990091026287,0.0009487185682850166
